External ID,Sl no,Debit Acc,DEBIT ACC ID/BANK ACC ID,Credit Account,CREDIT ACC ID,Days,Customer,Entity Internal ID,Date,Advance Ref#,Debit Amt,Credit Amt,Memo,Description
CUST_DEPOSIT-100268,268.5,A10003,616,20020,616,498,Namou Hotels,2894,11/11/2024,,400000,,Customer Deposits,
CUST_DEPOSIT-100269,269,A21001,968,20020,,434,Nick Platt Construction,2457,01/14/2025,SO# 38526,,-1938.25,Customer Deposits,439
CUST_DEPOSIT-100269,269.5,A10003,616,20020,616,434,Nick Platt Construction,2457,01/14/2025,SO# 38526,-1938.25,,Customer Deposits,439
CUST_DEPOSIT-100270,270,A21001,968,20020,,313,Nick Platt Construction,2457,05/15/2025,SO# 38992,,16667.37,Customer Deposits,
CUST_DEPOSIT-100270,270.5,A10003,616,20020,616,313,Nick Platt Construction,2457,05/15/2025,SO# 38992,16667.37,,Customer Deposits,
CUST_DEPOSIT-100271,271,A21001,968,20020,,298,"North Texas HOCO, LLC",2481,05/30/2025,SO# 38858,,43586.55,Customer Deposits,
CUST_DEPOSIT-100271,271.5,A10003,616,20020,616,298,"North Texas HOCO, LLC",2481,05/30/2025,SO# 38858,43586.55,,Customer Deposits,
CUST_DEPOSIT-100272,272,A21001,968,20020,,284,"North Texas HOCO, LLC",2481,06/13/2025,,,84253.07,Customer Deposits,
CUST_DEPOSIT-100272,272.5,A10003,616,20020,616,284,"North Texas HOCO, LLC",2481,06/13/2025,,84253.07,,Customer Deposits,
CUST_DEPOSIT-100273,273,A21001,968,20020,,288,"North Texas HOCO, LLC",2481,06/09/2025,SO# 38858,,127333.02,Customer Deposits,
CUST_DEPOSIT-100273,273.5,A10003,616,20020,616,288,"North Texas HOCO, LLC",2481,06/09/2025,SO# 38858,127333.02,,Customer Deposits,
CUST_DEPOSIT-100274,274,A21001,968,20020,,456,Northlake Innkeepers I Ltd.,3375,12/23/2024,,,3839.1,Customer Deposits,
CUST_DEPOSIT-100274,274.5,A10003,616,20020,616,456,Northlake Innkeepers I Ltd.,3375,12/23/2024,,3839.1,,Customer Deposits,
CUST_DEPOSIT-100275,275,A21001,968,20020,,369,Northlake Innkeepers I Ltd.,3375,03/20/2025,SO# 37269,,58186.15,Customer Deposits,
CUST_DEPOSIT-100275,275.5,A10003,616,20020,616,369,Northlake Innkeepers I Ltd.,3375,03/20/2025,SO# 37269,58186.15,,Customer Deposits,
CUST_DEPOSIT-100276,276,A21001,968,20020,,615,Northlake Innkeepers I Ltd.,3375,07/17/2024,SO# 37271,,12418.99,Customer Deposits,
CUST_DEPOSIT-100276,276.5,A10003,616,20020,616,615,Northlake Innkeepers I Ltd.,3375,07/17/2024,SO# 37271,12418.99,,Customer Deposits,
CUST_DEPOSIT-100277,277,A21001,968,20020,,299,Om Sairam Hospitality Inc.,2528,05/29/2025,SO# 38896,,7288.72,Customer Deposits,
CUST_DEPOSIT-100277,277.5,A10003,616,20020,616,299,Om Sairam Hospitality Inc.,2528,05/29/2025,SO# 38896,7288.72,,Customer Deposits,
CUST_DEPOSIT-100278,278,A21001,968,20020,,672,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,05/21/2024,SO# 36199,,4260,Customer Deposits,36199
CUST_DEPOSIT-100278,278.5,A10003,616,20020,616,672,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,05/21/2024,SO# 36199,4260,,Customer Deposits,36199
CUST_DEPOSIT-100279,279,A21001,968,20020,,350,"Pinnacle Marble & Granite, Inc.",2273,04/08/2025,SO# 38822,,4658.01,Customer Deposits,
CUST_DEPOSIT-100279,279.5,A10003,616,20020,616,350,"Pinnacle Marble & Granite, Inc.",2273,04/08/2025,SO# 38822,4658.01,,Customer Deposits,
CUST_DEPOSIT-100280,280,A21001,968,20020,,391,"Pinnacle Marble And Granite, Inc",632,02/26/2025,SO# 38744,,2620.45,Customer Deposits,5331
CUST_DEPOSIT-100280,280.5,A10003,616,20020,616,391,"Pinnacle Marble And Granite, Inc",632,02/26/2025,SO# 38744,2620.45,,Customer Deposits,5331
CUST_DEPOSIT-100281,281,A21001,968,20020,,431,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry",3377,01/17/2025,SO# 38120,,196334.78,Customer Deposits,
CUST_DEPOSIT-100281,281.5,A10003,616,20020,616,431,"Pitt-Cran Hospitality, LLC/ Wingate Cranberry",3377,01/17/2025,SO# 38120,196334.78,,Customer Deposits,
CUST_DEPOSIT-100282,282,A21001,968,20020,,308,Platinum,637,05/20/2025,SO# 38991,,500000,Customer Deposits,
CUST_DEPOSIT-100282,282.5,A10003,616,20020,616,308,Platinum,637,05/20/2025,SO# 38991,500000,,Customer Deposits,
CUST_DEPOSIT-100283,283,A21001,968,20020,,377,PREDOCK,2162,03/12/2025,SO#39088,,9387.54,Customer Deposits,
CUST_DEPOSIT-100283,283.5,A10003,616,20020,616,377,PREDOCK,2162,03/12/2025,SO#39088,9387.54,,Customer Deposits,
CUST_DEPOSIT-100284,284,A21001,968,20020,,326,PRIME SAY LLC,2455,05/02/2025,SO# 38865,,389.29,Customer Deposits,
CUST_DEPOSIT-100284,284.5,A10003,616,20020,616,326,PRIME SAY LLC,2455,05/02/2025,SO# 38865,389.29,,Customer Deposits,
CUST_DEPOSIT-100285,285,A21001,968,20020,,371,Prince Preferred Hotels,649,03/18/2025,SO# 36565,,117244.46,Customer Deposits,
CUST_DEPOSIT-100285,285.5,A10003,616,20020,616,371,Prince Preferred Hotels,649,03/18/2025,SO# 36565,117244.46,,Customer Deposits,
CUST_DEPOSIT-100286,286,A21001,968,20020,,414,Prince Preferred Hotels,649,02/03/2025,SO# 36565,,9439.67,Customer Deposits,
CUST_DEPOSIT-100286,286.5,A10003,616,20020,616,414,Prince Preferred Hotels,649,02/03/2025,SO# 36565,9439.67,,Customer Deposits,
CUST_DEPOSIT-100287,287,A21001,968,20020,,286,Queen City Winnelson,2336,06/11/2025,SO# 38946,,4059.16,Customer Deposits,
CUST_DEPOSIT-100287,287.5,A10003,616,20020,616,286,Queen City Winnelson,2336,06/11/2025,SO# 38946,4059.16,,Customer Deposits,
CUST_DEPOSIT-100288,288,A21001,968,20020,,847,Red Roof Plus-Manassas,3379,11/28/2023,SO# 35211,,73.25,Customer Deposits,
CUST_DEPOSIT-100288,288.5,A10003,616,20020,616,847,Red Roof Plus-Manassas,3379,11/28/2023,SO# 35211,73.25,,Customer Deposits,
CUST_DEPOSIT-100289,289,A21001,968,20020,,365,Renu,675,03/24/2025,SO# 38694,,17719.99,Customer Deposits,
CUST_DEPOSIT-100289,289.5,A10003,616,20020,616,365,Renu,675,03/24/2025,SO# 38694,17719.99,,Customer Deposits,
CUST_DEPOSIT-100290,290,A21001,968,20020,,327,Residence Inn - San Marcos TX,2338,05/01/2025,SO# 38859,,3401,Customer Deposits,
CUST_DEPOSIT-100290,290.5,A10003,616,20020,616,327,Residence Inn - San Marcos TX,2338,05/01/2025,SO# 38859,3401,,Customer Deposits,
CUST_DEPOSIT-100291,291,A21001,968,20020,,376,"Residence Inn Indianapolis,IN",2609,03/13/2025,SO# 38296,,363954.02,Customer Deposits,
CUST_DEPOSIT-100291,291.5,A10003,616,20020,616,376,"Residence Inn Indianapolis,IN",2609,03/13/2025,SO# 38296,363954.02,,Customer Deposits,
CUST_DEPOSIT-100292,292,A21001,968,20020,,588,"Residence Inn Indianapolis,IN",2609,08/13/2024,,,43.27,Customer Deposits,"Customer made 2 wire payments for 2 accounts, one for $1,050,000.00 and one for $263,639.37"
CUST_DEPOSIT-100292,292.5,A10003,616,20020,616,588,"Residence Inn Indianapolis,IN",2609,08/13/2024,,43.27,,Customer Deposits,"Customer made 2 wire payments for 2 accounts, one for $1,050,000.00 and one for $263,639.37"
CUST_DEPOSIT-100293,293,A21001,968,20020,,438,"Residence Inn Indianapolis,IN",2609,01/10/2025,SO# 37763,,265313.38,Customer Deposits,
CUST_DEPOSIT-100293,293.5,A10003,616,20020,616,438,"Residence Inn Indianapolis,IN",2609,01/10/2025,SO# 37763,265313.38,,Customer Deposits,
CUST_DEPOSIT-100294,294,A21001,968,20020,,306,"Residence Inn Pearland, TX",2466,05/22/2025,SO# 38889,,4427.42,Customer Deposits,
CUST_DEPOSIT-100294,294.5,A10003,616,20020,616,306,"Residence Inn Pearland, TX",2466,05/22/2025,SO# 38889,4427.42,,Customer Deposits,
CUST_DEPOSIT-100295,295,A21001,968,20020,,326,"Residence Inn Pearland, TX",2466,05/02/2025,SO# 38295,,27336.73,Customer Deposits,
CUST_DEPOSIT-100295,295.5,A10003,616,20020,616,326,"Residence Inn Pearland, TX",2466,05/02/2025,SO# 38295,27336.73,,Customer Deposits,
CUST_DEPOSIT-100296,296,A21001,968,20020,,319,"Residence Inn Pearland, TX",2466,05/09/2025,SO# 38872,,4509.24,Customer Deposits,5664
CUST_DEPOSIT-100296,296.5,A10003,616,20020,616,319,"Residence Inn Pearland, TX",2466,05/09/2025,SO# 38872,4509.24,,Customer Deposits,5664
CUST_DEPOSIT-100297,297,A21001,968,20020,,487,"Residence Inn Pearland, TX",2466,11/22/2024,SO# 38295,,4343.49,Customer Deposits,
CUST_DEPOSIT-100297,297.5,A10003,616,20020,616,487,"Residence Inn Pearland, TX",2466,11/22/2024,SO# 38295,4343.49,,Customer Deposits,
CUST_DEPOSIT-100298,298,A21001,968,20020,,362,Rock River Valley Flooring Inc,2288,03/27/2025,SO# 38921,,239,Customer Deposits,
CUST_DEPOSIT-100298,298.5,A10003,616,20020,616,362,Rock River Valley Flooring Inc,2288,03/27/2025,SO# 38921,239,,Customer Deposits,
CUST_DEPOSIT-100299,299,A21001,968,20020,,399,Schoenfelder Renovations,2599,02/18/2025,SO# 38718,,2052.68,Customer Deposits,468
CUST_DEPOSIT-100299,299.5,A10003,616,20020,616,399,Schoenfelder Renovations,2599,02/18/2025,SO# 38718,2052.68,,Customer Deposits,468
CUST_DEPOSIT-100300,300,A21001,968,20020,,279,SET Floors,933,06/18/2025,SO# 38844,,2002.44,Customer Deposits,
CUST_DEPOSIT-100300,300.5,A10003,616,20020,616,279,SET Floors,933,06/18/2025,SO# 38844,2002.44,,Customer Deposits,
CUST_DEPOSIT-100301,301,A21001,968,20020,,362,SET Floors,933,03/27/2025,SO# 38954,,5756.59,Customer Deposits,
CUST_DEPOSIT-100301,301.5,A10003,616,20020,616,362,SET Floors,933,03/27/2025,SO# 38954,5756.59,,Customer Deposits,
CUST_DEPOSIT-100302,302,A21001,968,20020,,364,Shiva Hotels Inc.,2169,03/25/2025,SO# 38919,,199306.4,Customer Deposits,
CUST_DEPOSIT-100302,302.5,A10003,616,20020,616,364,Shiva Hotels Inc.,2169,03/25/2025,SO# 38919,199306.4,,Customer Deposits,
CUST_DEPOSIT-100303,303,A21001,968,20020,,382,Shri Omkara LLC,2554,03/07/2025,SO# 38966,,300000,Customer Deposits,
CUST_DEPOSIT-100303,303.5,A10003,616,20020,616,382,Shri Omkara LLC,2554,03/07/2025,SO# 38966,300000,,Customer Deposits,
CUST_DEPOSIT-100304,304,A21001,968,20020,,354,SKIMS Retail,2597,04/04/2025,SO# 38825,,4400,Customer Deposits,
CUST_DEPOSIT-100304,304.5,A10003,616,20020,616,354,SKIMS Retail,2597,04/04/2025,SO# 38825,4400,,Customer Deposits,
CUST_DEPOSIT-100305,305,A21001,968,20020,,323,SKIMS Retail,2597,05/05/2025,SO# 38866,,5975,Customer Deposits,
CUST_DEPOSIT-100305,305.5,A10003,616,20020,616,323,SKIMS Retail,2597,05/05/2025,SO# 38866,5975,,Customer Deposits,
CUST_DEPOSIT-100306,306,A21001,968,20020,,347,SKIMS Retail,2597,04/11/2025,SO# 38794,,4300,Customer Deposits,
CUST_DEPOSIT-100306,306.5,A10003,616,20020,616,347,SKIMS Retail,2597,04/11/2025,SO# 38794,4300,,Customer Deposits,
CUST_DEPOSIT-100307,307,A21001,968,20020,,391,SKIMS Retail,2597,02/26/2025,SO# 38670,,85804.66,Customer Deposits,
CUST_DEPOSIT-100307,307.5,A10003,616,20020,616,391,SKIMS Retail,2597,02/26/2025,SO# 38670,85804.66,,Customer Deposits,
CUST_DEPOSIT-100308,308,A21001,968,20020,,361,Soma construction,2306,03/28/2025,SO# 38884,,500.52,Customer Deposits,86
CUST_DEPOSIT-100308,308.5,A10003,616,20020,616,361,Soma construction,2306,03/28/2025,SO# 38884,500.52,,Customer Deposits,86
CUST_DEPOSIT-100309,309,A21001,968,20020,,287,Soma construction,2306,06/10/2025,SO# 38856,,913.5,Customer Deposits,
CUST_DEPOSIT-100309,309.5,A10003,616,20020,616,287,Soma construction,2306,06/10/2025,SO# 38856,913.5,,Customer Deposits,
CUST_DEPOSIT-100310,310,A21001,968,20020,,494,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,11/15/2024,SO# 37902,,7867.61,Customer Deposits,
CUST_DEPOSIT-100310,310.5,A10003,616,20020,616,494,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,11/15/2024,SO# 37902,7867.61,,Customer Deposits,
CUST_DEPOSIT-100311,311,A21001,968,20020,,354,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,04/04/2025,SO# 38672,,1428.68,Customer Deposits,
CUST_DEPOSIT-100311,311.5,A10003,616,20020,616,354,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,04/04/2025,SO# 38672,1428.68,,Customer Deposits,
CUST_DEPOSIT-100312,312,A21001,968,20020,,398,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,02/19/2025,SO# 37902,,28899.89,Customer Deposits,
CUST_DEPOSIT-100312,312.5,A10003,616,20020,616,398,"Someshwar Motel LLC - Comfort Inn Ogallala, NE",3388,02/19/2025,SO# 37902,28899.89,,Customer Deposits,
CUST_DEPOSIT-100313,313,A21001,968,20020,,363,Sonder,690,03/26/2025,SO#35101/8,,0.28,Customer Deposits,
CUST_DEPOSIT-100313,313.5,A10003,616,20020,616,363,Sonder,690,03/26/2025,SO#35101/8,0.28,,Customer Deposits,
CUST_DEPOSIT-100314,314,A21001,968,20020,,355,Southwest Contracting LP,2334,04/03/2025,SO# 38801,,1671.51,Customer Deposits,678
CUST_DEPOSIT-100314,314.5,A10003,616,20020,616,355,Southwest Contracting LP,2334,04/03/2025,SO# 38801,1671.51,,Customer Deposits,678
CUST_DEPOSIT-100315,315,A21001,968,20020,,298,Specialty Tile Products Inc.,3566,05/30/2025,SO# 38835,,1931.35,Customer Deposits,
CUST_DEPOSIT-100315,315.5,A10003,616,20020,616,298,Specialty Tile Products Inc.,3566,05/30/2025,SO# 38835,1931.35,,Customer Deposits,
CUST_DEPOSIT-100316,316,A21001,968,20020,,271,Springhill Greensboro NC,2450,06/26/2025,SO# 38852,,3091.34,Customer Deposits,
CUST_DEPOSIT-100316,316.5,A10003,616,20020,616,271,Springhill Greensboro NC,2450,06/26/2025,SO# 38852,3091.34,,Customer Deposits,
CUST_DEPOSIT-100317,317,A21001,968,20020,,329,SSC Construction,2415,04/29/2025,SO# 38800,,19964.33,Customer Deposits,9141
CUST_DEPOSIT-100317,317.5,A10003,616,20020,616,329,SSC Construction,2415,04/29/2025,SO# 38800,19964.33,,Customer Deposits,9141
CUST_DEPOSIT-100318,318,A21001,968,20020,,1015,Stay Bridge - Manteca - CA - Aman Dhillon,3389,06/13/2023,SO# 34452,,13197.29,Customer Deposits,
CUST_DEPOSIT-100318,318.5,A10003,616,20020,616,1015,Stay Bridge - Manteca - CA - Aman Dhillon,3389,06/13/2023,SO# 34452,13197.29,,Customer Deposits,
CUST_DEPOSIT-100319,319,A21001,968,20020,,687,Staybridge Suites c/o Ravi Designs,2606,05/06/2024,SO# 35274,,1874.95,Customer Deposits,
CUST_DEPOSIT-100319,319.5,A10003,616,20020,616,687,Staybridge Suites c/o Ravi Designs,2606,05/06/2024,SO# 35274,1874.95,,Customer Deposits,
CUST_DEPOSIT-100320,320,A21001,968,20020,,907,Steve Hari/ Best Western TN,3570,09/29/2023,SO# 35197,,181.41,Customer Deposits,35197
CUST_DEPOSIT-100320,320.5,A10003,616,20020,616,907,Steve Hari/ Best Western TN,3570,09/29/2023,SO# 35197,181.41,,Customer Deposits,35197
CUST_DEPOSIT-100321,321,A21001,968,20020,,267,STONERIDGE HOSPITALITY GROUP,693,06/30/2025,SO# 38855,,8731.87,Customer Deposits,
CUST_DEPOSIT-100321,321.5,A10003,616,20020,616,267,STONERIDGE HOSPITALITY GROUP,693,06/30/2025,SO# 38855,8731.87,,Customer Deposits,
CUST_DEPOSIT-100322,322,A21001,968,20020,,378,STONERIDGE HOSPITALITY GROUP,693,03/11/2025,SO# 39073,,14254.22,Customer Deposits,
CUST_DEPOSIT-100322,322.5,A10003,616,20020,616,378,STONERIDGE HOSPITALITY GROUP,693,03/11/2025,SO# 39073,14254.22,,Customer Deposits,
CUST_DEPOSIT-100323,323,A21001,968,20020,,327,STONERIDGE HOSPITALITY GROUP,693,05/01/2025,SO# 39074,,11487.5,Customer Deposits,
CUST_DEPOSIT-100323,323.5,A10003,616,20020,616,327,STONERIDGE HOSPITALITY GROUP,693,05/01/2025,SO# 39074,11487.5,,Customer Deposits,
CUST_DEPOSIT-100324,324,A21001,968,20020,,372,STONERIDGE HOSPITALITY GROUP,693,03/17/2025,SO# 38855,,8731.88,Customer Deposits,
CUST_DEPOSIT-100324,324.5,A10003,616,20020,616,372,STONERIDGE HOSPITALITY GROUP,693,03/17/2025,SO# 38855,8731.88,,Customer Deposits,
CUST_DEPOSIT-100325,325,A21001,968,20020,,502,Super 8 motel - TN.,2631,11/07/2024,SO# 38230,,14228.54,Customer Deposits,
CUST_DEPOSIT-100325,325.5,A10003,616,20020,616,502,Super 8 motel - TN.,2631,11/07/2024,SO# 38230,14228.54,,Customer Deposits,
CUST_DEPOSIT-100326,326,A21001,968,20020,,434,Super 8 motel - TN.,2631,01/14/2025,SO# 38230,,14228.54,Customer Deposits,
CUST_DEPOSIT-100326,326.5,A10003,616,20020,616,434,Super 8 motel - TN.,2631,01/14/2025,SO# 38230,14228.54,,Customer Deposits,
CUST_DEPOSIT-100327,327,A21001,968,20020,,285,"Supreme Bright Albuquerque I, LLC",2537,06/12/2025,SO# 38834,,36679.88,Customer Deposits,
CUST_DEPOSIT-100327,327.5,A10003,616,20020,616,285,"Supreme Bright Albuquerque I, LLC",2537,06/12/2025,SO# 38834,36679.88,,Customer Deposits,
CUST_DEPOSIT-100328,328,A21001,968,20020,,293,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,06/04/2025,SO#39079,,7885.21,Customer Deposits,
CUST_DEPOSIT-100328,328.5,A10003,616,20020,616,293,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,06/04/2025,SO#39079,7885.21,,Customer Deposits,
CUST_DEPOSIT-100329,329,A21001,968,20020,,575,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,08/26/2024,SO# 36641,,1480.05,Customer Deposits,
CUST_DEPOSIT-100329,329.5,A10003,616,20020,616,575,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,08/26/2024,SO# 36641,1480.05,,Customer Deposits,
CUST_DEPOSIT-100330,330,A21001,968,20020,,496,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,11/13/2024,SO# 37466,,71215.73,Customer Deposits,
CUST_DEPOSIT-100330,330.5,A10003,616,20020,616,496,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,11/13/2024,SO# 37466,71215.73,,Customer Deposits,
CUST_DEPOSIT-100331,331,A21001,968,20020,,293,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,06/04/2025,SO# 38999,,3060,Customer Deposits,
CUST_DEPOSIT-100331,331.5,A10003,616,20020,616,293,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,06/04/2025,SO# 38999,3060,,Customer Deposits,
CUST_DEPOSIT-100332,332,A21001,968,20020,,970,Supreme Bright Westlake I LLC,3394,07/28/2023,SO# 34841,,1980.58,Customer Deposits,34841
CUST_DEPOSIT-100332,332.5,A10003,616,20020,616,970,Supreme Bright Westlake I LLC,3394,07/28/2023,SO# 34841,1980.58,,Customer Deposits,34841
CUST_DEPOSIT-100333,333,A21001,968,20020,,970,Supreme Bright Westlake I LLC,3394,07/28/2023,SO# 34842,,19769.75,Customer Deposits,34842
CUST_DEPOSIT-100333,333.5,A10003,616,20020,616,970,Supreme Bright Westlake I LLC,3394,07/28/2023,SO# 34842,19769.75,,Customer Deposits,34842
CUST_DEPOSIT-100334,334,A21001,968,20020,,281,SWINERTON,696,06/16/2025,,,7037,Customer Deposits,
CUST_DEPOSIT-100334,334.5,A10003,616,20020,616,281,SWINERTON,696,06/16/2025,,7037,,Customer Deposits,
CUST_DEPOSIT-100335,335,A21001,968,20020,,405,SWINERTON,696,02/12/2025,SO# 38181,,5651.83,Customer Deposits,
CUST_DEPOSIT-100335,335.5,A10003,616,20020,616,405,SWINERTON,696,02/12/2025,SO# 38181,5651.83,,Customer Deposits,
CUST_DEPOSIT-100336,336,A21001,968,20020,,278,TCC Multi-Family Interiors,2510,06/19/2025,,,23442.47,Customer Deposits,
CUST_DEPOSIT-100336,336.5,A10003,616,20020,616,278,TCC Multi-Family Interiors,2510,06/19/2025,,23442.47,,Customer Deposits,
CUST_DEPOSIT-100337,337,A21001,968,20020,,291,Texas Floor Covering,2541,06/06/2025,SO# 39063,,5393.53,Customer Deposits,
CUST_DEPOSIT-100337,337.5,A10003,616,20020,616,291,Texas Floor Covering,2541,06/06/2025,SO# 39063,5393.53,,Customer Deposits,
CUST_DEPOSIT-100338,338,A21001,968,20020,,354,The DOI Residence/ DEAZLY INC.,2346,04/04/2025,SO# 38758,,1044.83,Customer Deposits,
CUST_DEPOSIT-100338,338.5,A10003,616,20020,616,354,The DOI Residence/ DEAZLY INC.,2346,04/04/2025,SO# 38758,1044.83,,Customer Deposits,
CUST_DEPOSIT-100339,339,A21001,968,20020,,397,The DOI Residence/ DEAZLY INC.,2346,02/20/2025,SO# 37795,,9510.66,Customer Deposits,
CUST_DEPOSIT-100339,339.5,A10003,616,20020,616,397,The DOI Residence/ DEAZLY INC.,2346,02/20/2025,SO# 37795,9510.66,,Customer Deposits,
CUST_DEPOSIT-100340,340,A21001,968,20020,,560,The DOI Residence/ DEAZLY INC.,2346,09/10/2024,SO#37795,,9510.67,Customer Deposits,
CUST_DEPOSIT-100340,340.5,A10003,616,20020,616,560,The DOI Residence/ DEAZLY INC.,2346,09/10/2024,SO#37795,9510.67,,Customer Deposits,
CUST_DEPOSIT-100341,341,A21001,968,20020,,748,THE TD GROUP,3539,03/06/2024,SO# 35037,,350,Customer Deposits,35037
CUST_DEPOSIT-100341,341.5,A10003,616,20020,616,748,THE TD GROUP,3539,03/06/2024,SO# 35037,350,,Customer Deposits,35037
CUST_DEPOSIT-100342,342,A21001,968,20020,,748,THE TD GROUP,3539,03/06/2024,SO# 35103,,35439.65,Customer Deposits,35103
CUST_DEPOSIT-100342,342.5,A10003,616,20020,616,748,THE TD GROUP,3539,03/06/2024,SO# 35103,35439.65,,Customer Deposits,35103
CUST_DEPOSIT-100343,343,A21001,968,20020,,1267,Tico c,3631,10/04/2022,SO# 33286,,541.25,Customer Deposits,33286
CUST_DEPOSIT-100343,343.5,A10003,616,20020,616,1267,Tico c,3631,10/04/2022,SO# 33286,541.25,,Customer Deposits,33286
CUST_DEPOSIT-100344,344,A21001,968,20020,,473,Tommy Wong,3563,12/06/2024,SO# 38508,,620.79,Customer Deposits,5059
CUST_DEPOSIT-100344,344.5,A10003,616,20020,616,473,Tommy Wong,3563,12/06/2024,SO# 38508,620.79,,Customer Deposits,5059
CUST_DEPOSIT-100345,345,A21001,968,20020,,364,Total Floors,2210,03/25/2025,SO# 38957,,578.17,Customer Deposits,
CUST_DEPOSIT-100345,345.5,A10003,616,20020,616,364,Total Floors,2210,03/25/2025,SO# 38957,578.17,,Customer Deposits,
CUST_DEPOSIT-100346,346,A21001,968,20020,,516,TOWNEPLACE SUITES - OKC,3273,10/24/2024,SO# 38051,,17451.65,Customer Deposits,
CUST_DEPOSIT-100346,346.5,A10003,616,20020,616,516,TOWNEPLACE SUITES - OKC,3273,10/24/2024,SO# 38051,17451.65,,Customer Deposits,
CUST_DEPOSIT-100347,347,A21001,968,20020,,516,TOWNEPLACE SUITES - OKC,3273,10/24/2024,SO# 38051,,40000,Customer Deposits,53
CUST_DEPOSIT-100347,347.5,A10003,616,20020,616,516,TOWNEPLACE SUITES - OKC,3273,10/24/2024,SO# 38051,40000,,Customer Deposits,53
CUST_DEPOSIT-100348,348,A21001,968,20020,,284,"TownePlace Suites Morristown, TN",3675,06/13/2025,SO# 39007,,759214.25,Customer Deposits,
CUST_DEPOSIT-100348,348.5,A10003,616,20020,616,284,"TownePlace Suites Morristown, TN",3675,06/13/2025,SO# 39007,759214.25,,Customer Deposits,
CUST_DEPOSIT-100349,349,A21001,968,20020,,305,"Towneplace Suites Temple, TX",2498,05/23/2025,SO# 38901,,509769.33,Customer Deposits,
CUST_DEPOSIT-100349,349.5,A10003,616,20020,616,305,"Towneplace Suites Temple, TX",2498,05/23/2025,SO# 38901,509769.33,,Customer Deposits,
CUST_DEPOSIT-100350,350,A21001,968,20020,,327,Townplace San Antonio,2426,05/01/2025,SO# 38864,,9307.67,Customer Deposits,
CUST_DEPOSIT-100350,350.5,A10003,616,20020,616,327,Townplace San Antonio,2426,05/01/2025,SO# 38864,9307.67,,Customer Deposits,
CUST_DEPOSIT-100351,351,A21001,968,20020,,375,Treco Enterprises Inc.,2185,03/14/2025,SO# 38911,,917.76,Customer Deposits,
CUST_DEPOSIT-100351,351.5,A10003,616,20020,616,375,Treco Enterprises Inc.,2185,03/14/2025,SO# 38911,917.76,,Customer Deposits,
CUST_DEPOSIT-100352,352,A21001,968,20020,,347,Trinity Contract Flooring,2379,04/11/2025,SO# 38796,,782.55,Customer Deposits,
CUST_DEPOSIT-100352,352.5,A10003,616,20020,616,347,Trinity Contract Flooring,2379,04/11/2025,SO# 38796,782.55,,Customer Deposits,
CUST_DEPOSIT-100353,353,A21001,968,20020,,322,Triton Stone,2437,05/06/2025,SO# 38868,,2806.24,Customer Deposits,
CUST_DEPOSIT-100353,353.5,A10003,616,20020,616,322,Triton Stone,2437,05/06/2025,SO# 38868,2806.24,,Customer Deposits,
CUST_DEPOSIT-100354,354,A21001,968,20020,,432,Trylon LLC/ RJ Construction LTD,1688,01/16/2025,SO# 38623,,57212,Customer Deposits,
CUST_DEPOSIT-100354,354.5,A10003,616,20020,616,432,Trylon LLC/ RJ Construction LTD,1688,01/16/2025,SO# 38623,57212,,Customer Deposits,
CUST_DEPOSIT-100355,355,A21001,968,20020,,350,Two one two,3397,04/08/2025,SO# 38621,,12035.03,Customer Deposits,
CUST_DEPOSIT-100355,355.5,A10003,616,20020,616,350,Two one two,3397,04/08/2025,SO# 38621,12035.03,,Customer Deposits,
CUST_DEPOSIT-100356,356,A21001,968,20020,,827,Two one two,3397,12/18/2023,SO# 35870,,4462.2,Customer Deposits,35870
CUST_DEPOSIT-100356,356.5,A10003,616,20020,616,827,Two one two,3397,12/18/2023,SO# 35870,4462.2,,Customer Deposits,35870
CUST_DEPOSIT-100357,357,A21001,968,20020,,424,Two one two,3397,01/24/2025,SO# 38621,,6730.19,Customer Deposits,
CUST_DEPOSIT-100357,357.5,A10003,616,20020,616,424,Two one two,3397,01/24/2025,SO# 38621,6730.19,,Customer Deposits,
