External ID,No,Debit Acc,Account Internal ID,Credit Acc #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt
AUGCOGS-36870/13,415,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36870/13,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",1486.68,
AUGCOGS-36870/13,415.5,,953,A12001 - Inventory (New),08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36870/13,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",,1486.68
AUGCOGS-36870/14,416,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36870/14,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",92.31,
AUGCOGS-36870/14,416.5,,953,A12001 - Inventory (New),08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36870/14,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",,92.31
AUGCOGS-36871/5,417,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36871/5,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",1587.71,
AUGCOGS-36871/5,417.5,,953,A12001 - Inventory (New),08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36871/5,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",,1587.71
AUGCOGS-36883/2,418,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36883/2,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",613.32,
AUGCOGS-36883/2,418.5,,953,A12001 - Inventory (New),08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,36883/2,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",,613.32
AUGCOGS-36903/8,419,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36903/8,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,400.00,
AUGCOGS-36903/8,419.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36903/8,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,400.00
AUGCOGS-36904/7,420,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36904/7,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,40.87,
AUGCOGS-36904/7,420.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36904/7,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,40.87
AUGCOGS-36904/8,421,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36904/8,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,2922.76,
AUGCOGS-36904/8,421.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36904/8,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,2922.76
AUGCOGS-36910/3,422,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36910/3,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,492.72,
AUGCOGS-36910/3,422.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36910/3,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,492.72
AUGCOGS-36910/4,423,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36910/4,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,3053.22,
AUGCOGS-36910/4,423.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36910/4,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,3053.22
AUGCOGS-36915/3,424,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36915/3,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,470.62,
AUGCOGS-36915/3,424.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36915/3,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,470.62
AUGCOGS-36919/14,425,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/14,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,108.74,
AUGCOGS-36919/14,425.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/14,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,108.74
AUGCOGS-36919/15,426,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/15,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,13.66,
AUGCOGS-36919/15,426.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/15,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,13.66
AUGCOGS-36919/16,427,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/16,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,25.01,
AUGCOGS-36919/16,427.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/16,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,25.01
AUGCOGS-36919/17,428,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/17,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,73.32,
AUGCOGS-36919/17,428.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Towneplace West Lafayette IN,2705,36919/17,Ascent hospitality Towneplace West Lafayette IN - Aug  material cost transferred from sps,,73.32
AUGCOGS-36920/5,429,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AUTOGRAPH MAYA-PS,464,36920/5,AUTOGRAPH MAYA-PS - Aug  material cost transferred from sps,8354.27,
AUGCOGS-36920/5,429.5,,953,A12001 - Inventory (New),08/30/2025,AUTOGRAPH MAYA-PS,464,36920/5,AUTOGRAPH MAYA-PS - Aug  material cost transferred from sps,,8354.27
AUGCOGS-36931/3,430,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,New Rock Tile,603,36931/3,New Rock Tile - Aug  material cost transferred from sps,3490.21,
AUGCOGS-36931/3,430.5,,953,A12001 - Inventory (New),08/30/2025,New Rock Tile,603,36931/3,New Rock Tile - Aug  material cost transferred from sps,,3490.21
AUGCOGS-36942/15,431,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"ELEMENT FORTSMITH, ARKANSAS",3330,36942/15,"ELEMENT FORTSMITH, ARKANSAS - Aug  material cost transferred from sps",250.10,
AUGCOGS-36942/15,431.5,,953,A12001 - Inventory (New),08/30/2025,"ELEMENT FORTSMITH, ARKANSAS",3330,36942/15,"ELEMENT FORTSMITH, ARKANSAS - Aug  material cost transferred from sps",,250.10
AUGCOGS-36943/2,432,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AUTOGRAPH MAYA-PS,464,36943/2,AUTOGRAPH MAYA-PS - Aug  material cost transferred from sps,4246.87,
AUGCOGS-36943/2,432.5,,953,A12001 - Inventory (New),08/30/2025,AUTOGRAPH MAYA-PS,464,36943/2,AUTOGRAPH MAYA-PS - Aug  material cost transferred from sps,,4246.87
AUGCOGS-36952/3,433,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Wingate - Erlanger, KY",2712,36952/3,"Wingate - Erlanger, KY - Aug  material cost transferred from sps",617.79,
AUGCOGS-36952/3,433.5,,953,A12001 - Inventory (New),08/30/2025,"Wingate - Erlanger, KY",2712,36952/3,"Wingate - Erlanger, KY - Aug  material cost transferred from sps",,617.79
AUGCOGS-36990/11,435,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,36990/11,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,3152.59,
AUGCOGS-36990/11,435.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,36990/11,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,3152.59
AUGCOGS-37006/15,436,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/15,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,88.64,
AUGCOGS-37006/15,436.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/15,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,88.64
AUGCOGS-37006/16,437,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/16,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,103.92,
AUGCOGS-37006/16,437.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/16,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,103.92
AUGCOGS-37006/17,438,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/17,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,126.68,
AUGCOGS-37006/17,438.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/17,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,126.68
AUGCOGS-37006/18,439,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/18,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,339.36,
AUGCOGS-37006/18,439.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/18,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,339.36
AUGCOGS-37006/19,440,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/19,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,38.50,
AUGCOGS-37006/19,440.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Townplace Suites Fairburn IN,2713,37006/19,Ascent hospitality Townplace Suites Fairburn IN - Aug  material cost transferred from sps,,38.50
AUGCOGS-37054/4,441,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37054/4,DFW Joseph Investments LLC - Aug  material cost transferred from sps,91.19,
AUGCOGS-37054/4,441.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37054/4,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,91.19
AUGCOGS-37060/10,442,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37060/10,DFW Joseph Investments LLC - Aug  material cost transferred from sps,1920.14,
AUGCOGS-37060/10,442.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37060/10,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,1920.14
AUGCOGS-37060/11,443,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37060/11,DFW Joseph Investments LLC - Aug  material cost transferred from sps,174.56,
AUGCOGS-37060/11,443.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37060/11,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,174.56
AUGCOGS-37060/12,444,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37060/12,DFW Joseph Investments LLC - Aug  material cost transferred from sps,2.67,
AUGCOGS-37060/12,444.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37060/12,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,2.67
AUGCOGS-37060/8,445,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37060/8,DFW Joseph Investments LLC - Aug  material cost transferred from sps,1168.29,
AUGCOGS-37060/8,445.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37060/8,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,1168.29
AUGCOGS-37060/9,446,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,DFW Joseph Investments LLC,1708,37060/9,DFW Joseph Investments LLC - Aug  material cost transferred from sps,700.97,
AUGCOGS-37060/9,446.5,,953,A12001 - Inventory (New),08/30/2025,DFW Joseph Investments LLC,1708,37060/9,DFW Joseph Investments LLC - Aug  material cost transferred from sps,,700.97
AUGCOGS-37071/2,447,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Milender-White,3372,37071/2,Milender-White - Aug  material cost transferred from sps,96589.21,
AUGCOGS-37071/2,447.5,,953,A12001 - Inventory (New),08/30/2025,Milender-White,3372,37071/2,Milender-White - Aug  material cost transferred from sps,,96589.21
AUGCOGS-37073/13,448,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Wyndham Garden Romulus Detroit Metro Airport,2615,37073/13,Wyndham Garden Romulus Detroit Metro Airport - Aug  material cost transferred from sps,2472.22,
AUGCOGS-37073/13,448.5,,953,A12001 - Inventory (New),08/30/2025,Wyndham Garden Romulus Detroit Metro Airport,2615,37073/13,Wyndham Garden Romulus Detroit Metro Airport - Aug  material cost transferred from sps,,2472.22
AUGCOGS-37086/3,449,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Yale Tile & Stone, LLC",727,37086/3,"Yale Tile & Stone, LLC - Aug  material cost transferred from sps",824.05,
AUGCOGS-37086/3,449.5,,953,A12001 - Inventory (New),08/30/2025,"Yale Tile & Stone, LLC",727,37086/3,"Yale Tile & Stone, LLC - Aug  material cost transferred from sps",,824.05
AUGCOGS-37092/4,450,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,La Quinta San Antonio 1,2618,37092/4,La Quinta San Antonio 1 - Aug  material cost transferred from sps,696.63,
AUGCOGS-37092/4,450.5,,953,A12001 - Inventory (New),08/30/2025,La Quinta San Antonio 1,2618,37092/4,La Quinta San Antonio 1 - Aug  material cost transferred from sps,,696.63
AUGCOGS-37108/8,451,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,37108/8,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",134.50,
AUGCOGS-37108/8,451.5,,953,A12001 - Inventory (New),08/30/2025,"Comfort Inn, Rebrand, Princeton IL",3325,37108/8,"Comfort Inn, Rebrand, Princeton IL - Aug  material cost transferred from sps",,134.50
AUGCOGS-37149/6,452,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Sea Glass Beach Place LLC,2629,37149/6,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,2069.40,
AUGCOGS-37149/6,452.5,,953,A12001 - Inventory (New),08/30/2025,Sea Glass Beach Place LLC,2629,37149/6,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,,2069.40
AUGCOGS-37153/4,453,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Sea Glass Beach Place LLC,2629,37153/4,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,3499.13,
AUGCOGS-37153/4,453.5,,953,A12001 - Inventory (New),08/30/2025,Sea Glass Beach Place LLC,2629,37153/4,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,,3499.13
AUGCOGS-37156/4,454,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Sea Glass Beach Place LLC,2629,37156/4,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,26.76,
AUGCOGS-37156/4,454.5,,953,A12001 - Inventory (New),08/30/2025,Sea Glass Beach Place LLC,2629,37156/4,Sea Glass Beach Place LLC - Aug  material cost transferred from sps,,26.76
AUGCOGS-37213/5,455,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Wingate/ Hawthorne Kingman,3401,37213/5,Wingate/ Hawthorne Kingman - Aug  material cost transferred from sps,2221.18,
AUGCOGS-37213/5,455.5,,953,A12001 - Inventory (New),08/30/2025,Wingate/ Hawthorne Kingman,3401,37213/5,Wingate/ Hawthorne Kingman - Aug  material cost transferred from sps,,2221.18
AUGCOGS-37228/6,456,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,TOWNEPLACE SUITES - OKC,3273,37228/6,TOWNEPLACE SUITES - OKC - Aug  material cost transferred from sps,16327.39,
AUGCOGS-37228/6,456.5,,953,A12001 - Inventory (New),08/30/2025,TOWNEPLACE SUITES - OKC,3273,37228/6,TOWNEPLACE SUITES - OKC - Aug  material cost transferred from sps,,16327.39
AUGCOGS-37229/16,457,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Hilton Garden Inn Nashville,2884,37229/16,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,201.17,
AUGCOGS-37229/16,457.5,,953,A12001 - Inventory (New),08/30/2025,Hilton Garden Inn Nashville,2884,37229/16,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,,201.17
AUGCOGS-37229/17,458,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Hilton Garden Inn Nashville,2884,37229/17,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,232.92,
AUGCOGS-37229/17,458.5,,953,A12001 - Inventory (New),08/30/2025,Hilton Garden Inn Nashville,2884,37229/17,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,,232.92
AUGCOGS-37229/18,459,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Hilton Garden Inn Nashville,2884,37229/18,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,59.92,
AUGCOGS-37229/18,459.5,,953,A12001 - Inventory (New),08/30/2025,Hilton Garden Inn Nashville,2884,37229/18,Hilton Garden Inn Nashville - Aug  material cost transferred from sps,,59.92
AUGCOGS-37239/2,460,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Fairfield Townplace East Hartford,3335,37239/2,Fairfield Townplace East Hartford - Aug  material cost transferred from sps,20.26,
AUGCOGS-37239/2,460.5,,953,A12001 - Inventory (New),08/30/2025,Fairfield Townplace East Hartford,3335,37239/2,Fairfield Townplace East Hartford - Aug  material cost transferred from sps,,20.26
AUGCOGS-37260/22,461,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/22,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",442.38,
AUGCOGS-37260/22,461.5,,953,A12001 - Inventory (New),08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/22,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,442.38
AUGCOGS-37260/23,462,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/23,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",672.91,
AUGCOGS-37260/23,462.5,,953,A12001 - Inventory (New),08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/23,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,672.91
AUGCOGS-37260/24,463,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/24,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",159.92,
AUGCOGS-37260/24,463.5,,953,A12001 - Inventory (New),08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/24,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,159.92
AUGCOGS-37260/25,464,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/25,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",172.94,
AUGCOGS-37260/25,464.5,,953,A12001 - Inventory (New),08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/25,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,172.94
AUGCOGS-37260/26,465,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/26,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",117.14,
AUGCOGS-37260/26,465.5,,953,A12001 - Inventory (New),08/30/2025,"La Quinta Hawthorn - Miamisburg, OH",3358,37260/26,"La Quinta Hawthorn - Miamisburg, OH - Aug  material cost transferred from sps",,117.14
AUGCOGS-37271/15,466,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37271/15,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,60.20,
AUGCOGS-37271/15,466.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37271/15,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,60.20
AUGCOGS-37279/4,467,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37279/4,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,53532.14,
AUGCOGS-37279/4,467.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37279/4,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,53532.14
AUGCOGS-37280/11,468,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37280/11,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,125.74,
AUGCOGS-37280/11,468.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37280/11,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,125.74
AUGCOGS-37289/11,470,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37289/11,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,668.84,
AUGCOGS-37289/11,470.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37289/11,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,668.84
AUGCOGS-37289/12,471,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37289/12,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,81.37,
AUGCOGS-37289/12,471.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37289/12,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,81.37
AUGCOGS-37290/3,472,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Northlake Innkeepers I Ltd.,3375,37290/3,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,2316.22,
AUGCOGS-37290/3,472.5,,953,A12001 - Inventory (New),08/30/2025,Northlake Innkeepers I Ltd.,3375,37290/3,Northlake Innkeepers I Ltd. - Aug  material cost transferred from sps,,2316.22
AUGCOGS-37296/5,473,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,"Candlewood Suites -Columbus,Oh-Kautilya group",3324,37296/5,"Candlewood Suites -Columbus,Oh-Kautilya group - Aug  material cost transferred from sps",2721.01,
AUGCOGS-37296/5,473.5,,953,A12001 - Inventory (New),08/30/2025,"Candlewood Suites -Columbus,Oh-Kautilya group",3324,37296/5,"Candlewood Suites -Columbus,Oh-Kautilya group - Aug  material cost transferred from sps",,2721.01
AUGCOGS-37356/4,477,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Ascent hospitality Home2 West Lafayette IN,3317,37356/4,Ascent hospitality Home2 West Lafayette IN - Aug  material cost transferred from sps,206.32,
AUGCOGS-37356/4,477.5,,953,A12001 - Inventory (New),08/30/2025,Ascent hospitality Home2 West Lafayette IN,3317,37356/4,Ascent hospitality Home2 West Lafayette IN - Aug  material cost transferred from sps,,206.32
AUGCOGS-37365/3,478,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,Stay Bridge - Manteca - CA - Aman Dhillon,3389,37365/3,Stay Bridge - Manteca - CA - Aman Dhillon - Aug  material cost transferred from sps,217.92,
AUGCOGS-37365/3,478.5,,953,A12001 - Inventory (New),08/30/2025,Stay Bridge - Manteca - CA - Aman Dhillon,3389,37365/3,Stay Bridge - Manteca - CA - Aman Dhillon - Aug  material cost transferred from sps,,217.92
AUGCOGS-37373/2,479,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,AFP 103 Corp,440,37373/2,AFP 103 Corp - Aug  material cost transferred from sps,3360.22,
AUGCOGS-37373/2,479.5,,953,A12001 - Inventory (New),08/30/2025,AFP 103 Corp,440,37373/2,AFP 103 Corp - Aug  material cost transferred from sps,,3360.22
AUGCOGS-37467/10,480,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37467/10,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,147.96,
AUGCOGS-37467/10,480.5,,953,A12001 - Inventory (New),08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37467/10,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,,147.96
AUGCOGS-37468/2,481,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37468/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,1047.84,
AUGCOGS-37468/2,481.5,,953,A12001 - Inventory (New),08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37468/2,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,,1047.84
AUGCOGS-37470/5,482,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37470/5,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,34.76,
AUGCOGS-37470/5,482.5,,953,A12001 - Inventory (New),08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37470/5,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,,34.76
AUGCOGS-37472/5,483,A50001 - Cost Of Goods Sold (New),977,,08/30/2025,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS),3393,37472/5,SUPREME BRIGHT ATLANTIC CITY LLC (TRIBUTE SEAHAUS) - Aug  material cost transferred from sps,118.34,
