External ID,No,Debit Acc,Account Internal ID,Credit Acc #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt
AUGCOGS-33561/3,713.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,33561/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,978.93
AUGCOGS-35103/5,743,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,THE TD GROUP,3539,35103/5,THE TD GROUP - Aug  material cost transferred from sps,4377.47,
AUGCOGS-35103/5,743.5,,953,A12001 - Inventory (New),08/31/2025,THE TD GROUP,3539,35103/5,THE TD GROUP - Aug  material cost transferred from sps,,4377.47
AUGCOGS-35103/6,744,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,THE TD GROUP,3539,35103/6,THE TD GROUP - Aug  material cost transferred from sps,18272.80,
AUGCOGS-35103/6,744.5,,953,A12001 - Inventory (New),08/31/2025,THE TD GROUP,3539,35103/6,THE TD GROUP - Aug  material cost transferred from sps,,18272.80
AUGCOGS-35410,755,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35410,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",5677.28,
AUGCOGS-35410,755.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35410,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,5677.28
AUGCOGS-35411,756,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35411,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",60.63,
AUGCOGS-35411,756.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35411,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,60.63
AUGCOGS-35412/2,757,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35412/2,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",3405.93,
AUGCOGS-35412/2,757.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35412/2,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,3405.93
AUGCOGS-35413,758,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35413,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",1915.76,
AUGCOGS-35413,758.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35413,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,1915.76
AUGCOGS-35414,759,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35414,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",1471.20,
AUGCOGS-35414,759.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35414,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,1471.20
AUGCOGS-35415,760,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35415,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",4181.04,
AUGCOGS-35415,760.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35415,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,4181.04
AUGCOGS-35416,761,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35416,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",382.61,
AUGCOGS-35416,761.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35416,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,382.61
AUGCOGS-35417,762,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35417,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",1105.00,
AUGCOGS-35417,762.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35417,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,1105.00
AUGCOGS-35418,763,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35418,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",3128.95,
AUGCOGS-35418,763.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35418,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,3128.95
AUGCOGS-35419,764,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35419,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",4516.75,
AUGCOGS-35419,764.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35419,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,4516.75
AUGCOGS-35420,765,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35420,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",1282.80,
AUGCOGS-35420,765.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35420,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,1282.80
AUGCOGS-35421,766,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35421,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",217.36,
AUGCOGS-35421,766.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35421,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,217.36
AUGCOGS-35422/2,767,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35422/2,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",108.23,
AUGCOGS-35422/2,767.5,,953,A12001 - Inventory (New),08/31/2025,"TOWNEPLACE SUITES, DALLAS",3560,35422/2,"TOWNEPLACE SUITES, DALLAS - Aug  material cost transferred from sps",,108.23
AUGCOGS-35485/4,778,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Interstate Construction Corp,569,35485/4,Interstate Construction Corp - Aug  material cost transferred from sps,6219.94,
AUGCOGS-35485/4,778.5,,953,A12001 - Inventory (New),08/31/2025,Interstate Construction Corp,569,35485/4,Interstate Construction Corp - Aug  material cost transferred from sps,,6219.94
AUGCOGS-35490/3,779,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,35490/3,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR - Aug  material cost transferred from sps",731.79,
AUGCOGS-35490/3,779.5,,953,A12001 - Inventory (New),08/31/2025,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,35490/3,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR - Aug  material cost transferred from sps",,731.79
AUGCOGS-35494,780,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,35494,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR - Aug  material cost transferred from sps",43.16,
AUGCOGS-35494,780.5,,953,A12001 - Inventory (New),08/31/2025,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR",3542,35494,"Krushiker Hospitality Group, Inc/ Homewood Suites- Fayetteville, AR - Aug  material cost transferred from sps",,43.16
AUGCOGS-36096/6,808,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,335 8th Avenue,3545,36096/6,335 8th Avenue - Aug  material cost transferred from sps,145588.40,
AUGCOGS-36096/6,808.5,,953,A12001 - Inventory (New),08/31/2025,335 8th Avenue,3545,36096/6,335 8th Avenue - Aug  material cost transferred from sps,,145588.40
AUGCOGS-36162/4,813,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,CANDLEWOOD - PERRYSBERG,3546,36162/4,CANDLEWOOD - PERRYSBERG - Aug  material cost transferred from sps,1730.24,
AUGCOGS-36162/4,813.5,,953,A12001 - Inventory (New),08/31/2025,CANDLEWOOD - PERRYSBERG,3546,36162/4,CANDLEWOOD - PERRYSBERG - Aug  material cost transferred from sps,,1730.24
AUGCOGS-36199/10,815,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,36199/10,Pinnacle Hospitality Partners / Hilton Garden inn Nashville - Aug  material cost transferred from sps,2808.00,
AUGCOGS-36199/10,815.5,,953,A12001 - Inventory (New),08/31/2025,Pinnacle Hospitality Partners / Hilton Garden inn Nashville,3547,36199/10,Pinnacle Hospitality Partners / Hilton Garden inn Nashville - Aug  material cost transferred from sps,,2808.00
AUGCOGS-36648 - PI,826,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Hollywood Bed & Spring Co.,1256,36648 - PI,Hollywood Bed & Spring Co. - Aug  material cost transferred from sps,0.00,
AUGCOGS-36648 - PI,826.5,,953,A12001 - Inventory (New),08/31/2025,Hollywood Bed & Spring Co.,1256,36648 - PI,Hollywood Bed & Spring Co. - Aug  material cost transferred from sps,,0.00
AUGCOGS-37135/2,831,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Wingate Sheboygan WI - 01954,3561,37135/2,Wingate Sheboygan WI - 01954 - Aug  material cost transferred from sps,256.99,
AUGCOGS-37135/2,831.5,,953,A12001 - Inventory (New),08/31/2025,Wingate Sheboygan WI - 01954,3561,37135/2,Wingate Sheboygan WI - 01954 - Aug  material cost transferred from sps,,256.99
AUGCOGS-37744/5,846,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Mitch Cox Construction,2399,37744/5,Mitch Cox Construction - Aug  material cost transferred from sps,483.29,
AUGCOGS-37744/5,846.5,,953,A12001 - Inventory (New),08/31/2025,Mitch Cox Construction,2399,37744/5,Mitch Cox Construction - Aug  material cost transferred from sps,,483.29
AUGCOGS-37744/6,847,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Mitch Cox Construction,2399,37744/6,Mitch Cox Construction - Aug  material cost transferred from sps,3176.40,
AUGCOGS-37744/6,847.5,,953,A12001 - Inventory (New),08/31/2025,Mitch Cox Construction,2399,37744/6,Mitch Cox Construction - Aug  material cost transferred from sps,,3176.40
AUGCOGS-37766/3,848,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37766/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",3006.52,
AUGCOGS-37766/3,848.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37766/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,3006.52
AUGCOGS-37770/2,849,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37770/2,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",5232.07,
AUGCOGS-37770/2,849.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37770/2,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,5232.07
AUGCOGS-37770/3,850,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37770/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",534.17,
AUGCOGS-37770/3,850.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37770/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,534.17
AUGCOGS-37775/3,851,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37775/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",267.60,
AUGCOGS-37775/3,851.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37775/3,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,267.60
AUGCOGS-37776,852,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37776,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",228.59,
AUGCOGS-37776,852.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37776,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,228.59
AUGCOGS-37784/2,853,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,"Residence Inn Indianapolis,IN",2609,37784/2,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",994.00,
AUGCOGS-37784/2,853.5,,953,A12001 - Inventory (New),08/31/2025,"Residence Inn Indianapolis,IN",2609,37784/2,"Residence Inn Indianapolis,IN - Aug  material cost transferred from sps",,994.00
AUGCOGS-38021/3,865,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,HSI Design Group,3562,38021/3,HSI Design Group - Aug  material cost transferred from sps,1218.00,
AUGCOGS-38021/3,865.5,,953,A12001 - Inventory (New),08/31/2025,HSI Design Group,3562,38021/3,HSI Design Group - Aug  material cost transferred from sps,,1218.00
AUGCOGS-38215,873,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Installations plus,1555,38215,Installations plus - Aug  material cost transferred from sps,3632.82,
AUGCOGS-38215,873.5,,953,A12001 - Inventory (New),08/31/2025,Installations plus,1555,38215,Installations plus - Aug  material cost transferred from sps,,3632.82
AUGCOGS-38262,879,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,HOME2 SOMERSET,2484,38262,HOME2 SOMERSET - Aug  material cost transferred from sps,1007.56,
AUGCOGS-38262,879.5,,953,A12001 - Inventory (New),08/31/2025,HOME2 SOMERSET,2484,38262,HOME2 SOMERSET - Aug  material cost transferred from sps,,1007.56
AUGCOGS-38264/3,880,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,HOME2 SOMERSET,540,38264/3,HOME2 SOMERSET - Aug  material cost transferred from sps,28889.90,
AUGCOGS-38264/3,880.5,,953,A12001 - Inventory (New),08/31/2025,HOME2 SOMERSET,540,38264/3,HOME2 SOMERSET - Aug  material cost transferred from sps,,28889.90
AUGCOGS-38267,881,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,HOME2 SOMERSET,515,38267,HOME2 SOMERSET - Aug  material cost transferred from sps,2812.12,
AUGCOGS-38267,881.5,,953,A12001 - Inventory (New),08/31/2025,HOME2 SOMERSET,515,38267,HOME2 SOMERSET - Aug  material cost transferred from sps,,2812.12
AUGCOGS-38507/4,888,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,ELEMENT OPELIKA AL,2484,38507/4,ELEMENT OPELIKA AL - Aug  material cost transferred from sps,21.01,
AUGCOGS-38507/4,888.5,,953,A12001 - Inventory (New),08/31/2025,ELEMENT OPELIKA AL,2484,38507/4,ELEMENT OPELIKA AL - Aug  material cost transferred from sps,,21.01
AUGCOGS-38508/2,889,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Tommy Wong,496,38508/2,Tommy Wong - Aug  material cost transferred from sps,80.25,
AUGCOGS-38508/2,889.5,,953,A12001 - Inventory (New),08/31/2025,Tommy Wong,496,38508/2,Tommy Wong - Aug  material cost transferred from sps,,80.25
AUGCOGS-38515/3,890,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Link Floors,2541,38515/3,Link Floors - Aug  material cost transferred from sps,2196.51,
AUGCOGS-38515/3,890.5,,953,A12001 - Inventory (New),08/31/2025,Link Floors,2541,38515/3,Link Floors - Aug  material cost transferred from sps,,2196.51
AUGCOGS-38527,891,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Gaurang(Gary) Patel,540,38527,Gaurang(Gary) Patel - Aug  material cost transferred from sps,1219.49,
AUGCOGS-38527,891.5,,953,A12001 - Inventory (New),08/31/2025,Gaurang(Gary) Patel,540,38527,Gaurang(Gary) Patel - Aug  material cost transferred from sps,,1219.49
AUGCOGS-38603,898,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,DEVEN BHAKTA PORT ARANSAS HOME,515,38603,DEVEN BHAKTA PORT ARANSAS HOME - Aug  material cost transferred from sps,527.86,
AUGCOGS-38603,898.5,,953,A12001 - Inventory (New),08/31/2025,DEVEN BHAKTA PORT ARANSAS HOME,515,38603,DEVEN BHAKTA PORT ARANSAS HOME - Aug  material cost transferred from sps,,527.86
AUGCOGS-38674,907,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Didier Nader,3521,38674,Didier Nader - Aug  material cost transferred from sps,166.10,
AUGCOGS-38674,907.5,,953,A12001 - Inventory (New),08/31/2025,Didier Nader,3521,38674,Didier Nader - Aug  material cost transferred from sps,,166.10
AUGCOGS-38835,932,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Specialty Tile Products Inc.,3566,38835,Specialty Tile Products Inc. - Aug  material cost transferred from sps,918.16,
AUGCOGS-38835,932.5,,953,A12001 - Inventory (New),08/31/2025,Specialty Tile Products Inc.,3566,38835,Specialty Tile Products Inc. - Aug  material cost transferred from sps,,918.16
AUGCOGS-38854,937,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Days Inn in Georgetown,2441,38854,Days Inn in Georgetown - Aug  material cost transferred from sps,31862.13,
AUGCOGS-38854,937.5,,953,A12001 - Inventory (New),08/31/2025,Days Inn in Georgetown,2441,38854,Days Inn in Georgetown - Aug  material cost transferred from sps,,31862.13
AUGCOGS-38904,947,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Davaco - Chilies Restroom remodel Woodlands. TX,3568,38904,Davaco - Chilies Restroom remodel Woodlands. TX - Aug  material cost transferred from sps,3153.67,
AUGCOGS-38904,947.5,,953,A12001 - Inventory (New),08/31/2025,Davaco - Chilies Restroom remodel Woodlands. TX,3568,38904,Davaco - Chilies Restroom remodel Woodlands. TX - Aug  material cost transferred from sps,,3153.67
AUGCOGS-14658649,959,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Milliken,3521,14658649,Milliken - Aug  material cost transferred from sps,0.00,
AUGCOGS-14658649,959.5,,953,A12001 - Inventory (New),08/31/2025,Milliken,3521,14658649,Milliken - Aug  material cost transferred from sps,,0.00
AUGCOGS-38963,960,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Contempo Builder,496,38963,Contempo Builder - Aug  material cost transferred from sps,53.91,
AUGCOGS-38963,960.5,,953,A12001 - Inventory (New),08/31/2025,Contempo Builder,496,38963,Contempo Builder - Aug  material cost transferred from sps,,53.91
AUGCOGS-39063,970,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Texas Floor Covering,2541,39063,Texas Floor Covering - Aug  material cost transferred from sps,1684.42,
AUGCOGS-39063,970.5,,953,A12001 - Inventory (New),08/31/2025,Texas Floor Covering,2541,39063,Texas Floor Covering - Aug  material cost transferred from sps,,1684.42
AUGCOGS-39092,979,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,39092,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,29466.97,
AUGCOGS-39092,979.5,,953,A12001 - Inventory (New),08/31/2025,AJA Investments LLC/ Wyndham Lake Charles,3553,39092,AJA Investments LLC/ Wyndham Lake Charles - Aug  material cost transferred from sps,,29466.97
AUGCOGS-39099,986,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Fairfield Inn - Indianapolis,3549,39099,Fairfield Inn - Indianapolis - Aug  material cost transferred from sps,8003.11,
AUGCOGS-39099,986.5,,953,A12001 - Inventory (New),08/31/2025,Fairfield Inn - Indianapolis,3549,39099,Fairfield Inn - Indianapolis - Aug  material cost transferred from sps,,8003.11
AUGCOGS-39102,989,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Hampton 801 Walnut,3569,39102,Hampton 801 Walnut - Aug  material cost transferred from sps,11734.37,
AUGCOGS-39102,989.5,,953,A12001 - Inventory (New),08/31/2025,Hampton 801 Walnut,3569,39102,Hampton 801 Walnut - Aug  material cost transferred from sps,,11734.37
AUGCOGS-39107,994,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Wyndham Garden Newark,3543,39107,Wyndham Garden Newark - Aug  material cost transferred from sps,108369.32,
AUGCOGS-39107,994.5,,953,A12001 - Inventory (New),08/31/2025,Wyndham Garden Newark,3543,39107,Wyndham Garden Newark - Aug  material cost transferred from sps,,108369.32
AUGCOGS-39112,999,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,39112,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,8199.75,
AUGCOGS-39112,999.5,,953,A12001 - Inventory (New),08/31/2025,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,39112,La Quinta Inn & Suites- Seatac Airport- Seattle WA - Aug  material cost transferred from sps,,8199.75
AUGCOGS-39120,1007,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,Steve Hari/ Best Western TN,3570,39120,Steve Hari/ Best Western TN - Aug  material cost transferred from sps,180.90,
AUGCOGS-39120,1007.5,,953,A12001 - Inventory (New),08/31/2025,Steve Hari/ Best Western TN,3570,39120,Steve Hari/ Best Western TN - Aug  material cost transferred from sps,,180.90
AUGCOGS-39121,1008,A50001 - Cost Of Goods Sold (New),977,,08/31/2025,THE TD GROUP,3539,39121,THE TD GROUP - Aug  material cost transferred from sps,329.85,
AUGCOGS-39121,1008.5,,953,A12001 - Inventory (New),08/31/2025,THE TD GROUP,3539,39121,THE TD GROUP - Aug  material cost transferred from sps,,329.85
