External ID,SL no,Debit,Account Internal ID,Credit ,credit,Date,Invoice,Customer/vendor,Entity ID,Description,Debit Amt,Credit Amt
AUGREVENUE-38822,1069,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38822,"Pinnacle Marble & Granite, Inc.",2273,Aug 25 service revenue in SPS,4332.98,
AUGREVENUE-38822,1069.5,,976,A40007 - Service Income (New),976,08/31/2025,38822,"Pinnacle Marble & Granite, Inc.",2273,Aug 25 service revenue in SPS,,4332.98
AUGREVENUE-38835,1070,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38835,Specialty Tile Products Inc.,3566,Aug 25 service revenue in SPS,51.69,
AUGREVENUE-38835,1070.5,,976,A40007 - Service Income (New),976,08/31/2025,38835,Specialty Tile Products Inc.,3566,Aug 25 service revenue in SPS,,51.69
AUGREVENUE-38843,1071,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38843,MCP Group,596,Aug 25 service revenue in SPS,17.18,
AUGREVENUE-38843,1071.5,,976,A40007 - Service Income (New),976,08/31/2025,38843,MCP Group,596,Aug 25 service revenue in SPS,,17.18
AUGREVENUE-38852,1072,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38852,Springhill Greensboro NC,2450,Aug 25 service revenue in SPS,2894.52,
AUGREVENUE-38852,1072.5,,976,A40007 - Service Income (New),976,08/31/2025,38852,Springhill Greensboro NC,2450,Aug 25 service revenue in SPS,,2894.52
AUGREVENUE-38853,1073,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38853,"L Peters Construction, Inc.",2524,Aug 25 service revenue in SPS,55.00,
AUGREVENUE-38853,1073.5,,976,A40007 - Service Income (New),976,08/31/2025,38853,"L Peters Construction, Inc.",2524,Aug 25 service revenue in SPS,,55.00
AUGREVENUE-38854,1074,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38854,Days Inn in Georgetown,2441,Aug 25 service revenue in SPS,189.46,
AUGREVENUE-38854,1074.5,,976,A40007 - Service Income (New),976,08/31/2025,38854,Days Inn in Georgetown,2441,Aug 25 service revenue in SPS,,189.46
AUGREVENUE-38865,1075,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38865,PRIME SAY LLC,2455,Aug 25 service revenue in SPS,10.41,
AUGREVENUE-38865,1075.5,,976,A40007 - Service Income (New),976,08/31/2025,38865,PRIME SAY LLC,2455,Aug 25 service revenue in SPS,,10.41
AUGREVENUE-38884,1076,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38884,Soma construction,2306,Aug 25 service revenue in SPS,13.39,
AUGREVENUE-38884,1076.5,,976,A40007 - Service Income (New),976,08/31/2025,38884,Soma construction,2306,Aug 25 service revenue in SPS,,13.39
AUGREVENUE-38905,1077,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38905,Wheel Fish Group,2166,Aug 25 service revenue in SPS,45000.00,
AUGREVENUE-38905,1077.5,,976,A40007 - Service Income (New),976,08/31/2025,38905,Wheel Fish Group,2166,Aug 25 service revenue in SPS,,45000.00
AUGREVENUE-38942,1078,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38942,Anish Patel,2413,Aug 25 service revenue in SPS,14.91,
AUGREVENUE-38942,1078.5,,976,A40007 - Service Income (New),976,08/31/2025,38942,Anish Patel,2413,Aug 25 service revenue in SPS,,14.91
AUGREVENUE-38959,1079,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38959,Mehr Consultancy,1934,Aug 25 service revenue in SPS,1415.38,
AUGREVENUE-38959,1079.5,,976,A40007 - Service Income (New),976,08/31/2025,38959,Mehr Consultancy,1934,Aug 25 service revenue in SPS,,1415.38
AUGREVENUE-38987,1080,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38987,Homewood Suites Beaumont,2348,Aug 25 service revenue in SPS,514.48,
AUGREVENUE-38987,1080.5,,976,A40007 - Service Income (New),976,08/31/2025,38987,Homewood Suites Beaumont,2348,Aug 25 service revenue in SPS,,514.48
AUGREVENUE-38997,1081,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,38997,La Quinta Athens Alabama,2442,Aug 25 service revenue in SPS,1094.50,
AUGREVENUE-38997,1081.5,,976,A40007 - Service Income (New),976,08/31/2025,38997,La Quinta Athens Alabama,2442,Aug 25 service revenue in SPS,,1094.50
AUGREVENUE-39012,1082,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39012,MCP Group,596,Aug 25 service revenue in SPS,36000.00,
AUGREVENUE-39012,1082.5,,976,A40007 - Service Income (New),976,08/31/2025,39012,MCP Group,596,Aug 25 service revenue in SPS,,36000.00
AUGREVENUE-39073,1083,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39073,STONERIDGE HOSPITALITY GROUP,693,Aug 25 service revenue in SPS,425.00,
AUGREVENUE-39073,1083.5,,976,A40007 - Service Income (New),976,08/31/2025,39073,STONERIDGE HOSPITALITY GROUP,693,Aug 25 service revenue in SPS,,425.00
AUGREVENUE-39074,1084,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39074,STONERIDGE HOSPITALITY GROUP,693,Aug 25 service revenue in SPS,425.00,
AUGREVENUE-39074,1084.5,,976,A40007 - Service Income (New),976,08/31/2025,39074,STONERIDGE HOSPITALITY GROUP,693,Aug 25 service revenue in SPS,,425.00
AUGREVENUE-39084,1085,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39084,Two one two,3397,Aug 25 service revenue in SPS,600.00,
AUGREVENUE-39084,1085.5,,976,A40007 - Service Income (New),976,08/31/2025,39084,Two one two,3397,Aug 25 service revenue in SPS,,600.00
AUGREVENUE-39086,1086,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39086,Graniti Vicentia,1938,Aug 25 service revenue in SPS,0.00,
AUGREVENUE-39086,1086.5,,976,A40007 - Service Income (New),976,08/31/2025,39086,Graniti Vicentia,1938,Aug 25 service revenue in SPS,,0.00
AUGREVENUE-39086/2,1087,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,39086/2,Graniti Vicentia,1938,Aug 25 service revenue in SPS,0.00,
AUGREVENUE-39086/2,1087.5,,976,A40007 - Service Income (New),976,08/31/2025,39086/2,Graniti Vicentia,1938,Aug 25 service revenue in SPS,,0.00
AUGREVENUE-35804/4,1088,A11001 - Accounts Receivable (New),950,,#VALUE!,08/04/2025,35804/4,Fairfield Townplace East Hartford,3335,Aug 25 delivery revenue in SPS,22599.10,
AUGREVENUE-35804/4,1088.5,,975,A40006 - Delivery Income (New),975,08/04/2025,35804/4,Fairfield Townplace East Hartford,3335,Aug 25 delivery revenue in SPS,,22599.10
AUGREVENUE-38633,1089,A11001 - Accounts Receivable (New),950,,#VALUE!,08/04/2025,38633,Classic American Homes & Renovations,2708,Aug 25 delivery revenue in SPS,257.11,
AUGREVENUE-38633,1089.5,,975,A40006 - Delivery Income (New),975,08/04/2025,38633,Classic American Homes & Renovations,2708,Aug 25 delivery revenue in SPS,,257.11
AUGREVENUE-37687,1090,A11001 - Accounts Receivable (New),950,,#VALUE!,08/07/2025,37687,Ascent Residence inn Montgomery,3320,Aug 25 delivery revenue in SPS,50.40,
AUGREVENUE-37687,1090.5,,975,A40006 - Delivery Income (New),975,08/07/2025,37687,Ascent Residence inn Montgomery,3320,Aug 25 delivery revenue in SPS,,50.40
AUGREVENUE-38661,1091,A11001 - Accounts Receivable (New),950,,#VALUE!,08/07/2025,38661,Comfort suites NC330,2640,Aug 25 delivery revenue in SPS,2100.00,
AUGREVENUE-38661,1091.5,,975,A40006 - Delivery Income (New),975,08/07/2025,38661,Comfort suites NC330,2640,Aug 25 delivery revenue in SPS,,2100.00
AUGREVENUE-36248,1092,A11001 - Accounts Receivable (New),950,,#VALUE!,08/08/2025,36248,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 delivery revenue in SPS,7.28,
AUGREVENUE-36248,1092.5,,975,A40006 - Delivery Income (New),975,08/08/2025,36248,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 delivery revenue in SPS,,7.28
AUGREVENUE-36250,1093,A11001 - Accounts Receivable (New),950,,#VALUE!,08/08/2025,36250,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 delivery revenue in SPS,1499.88,
AUGREVENUE-36250,1093.5,,975,A40006 - Delivery Income (New),975,08/08/2025,36250,Kings Bay Coastal Hotel Management LLC / Wingate Kingsland,3354,Aug 25 delivery revenue in SPS,,1499.88
AUGREVENUE-38260,1094,A11001 - Accounts Receivable (New),950,,#VALUE!,08/11/2025,38260,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,770.30,
AUGREVENUE-38260,1094.5,,975,A40006 - Delivery Income (New),975,08/11/2025,38260,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,770.30
AUGREVENUE-38579,1095,A11001 - Accounts Receivable (New),950,,#VALUE!,08/11/2025,38579,Mesquite Gaming,1554,Aug 25 delivery revenue in SPS,1455.00,
AUGREVENUE-38579,1095.5,,975,A40006 - Delivery Income (New),975,08/11/2025,38579,Mesquite Gaming,1554,Aug 25 delivery revenue in SPS,,1455.00
AUGREVENUE-37690/2,1096,A11001 - Accounts Receivable (New),950,,#VALUE!,08/12/2025,37690/2,Ascent Residence inn Montgomery,3320,Aug 25 delivery revenue in SPS,4433.11,
AUGREVENUE-37690/2,1096.5,,975,A40006 - Delivery Income (New),975,08/12/2025,37690/2,Ascent Residence inn Montgomery,3320,Aug 25 delivery revenue in SPS,,4433.11
AUGREVENUE-38252/2,1097,A11001 - Accounts Receivable (New),950,,#VALUE!,08/12/2025,38252/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,3119.06,
AUGREVENUE-38252/2,1097.5,,975,A40006 - Delivery Income (New),975,08/12/2025,38252/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,3119.06
AUGREVENUE-38268,1098,A11001 - Accounts Receivable (New),950,,#VALUE!,08/12/2025,38268,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,59.89,
AUGREVENUE-38268,1098.5,,975,A40006 - Delivery Income (New),975,08/12/2025,38268,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,59.89
AUGREVENUE-38204/2,1099,A11001 - Accounts Receivable (New),950,,#VALUE!,08/13/2025,38204/2,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,538.21,
AUGREVENUE-38204/2,1099.5,,975,A40006 - Delivery Income (New),975,08/13/2025,38204/2,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,,538.21
AUGREVENUE-38857,1100,A11001 - Accounts Receivable (New),950,,#VALUE!,08/18/2025,38857,"White River Flooring, Inc.",2553,Aug 25 delivery revenue in SPS,1820.00,
AUGREVENUE-38857,1100.5,,975,A40006 - Delivery Income (New),975,08/18/2025,38857,"White River Flooring, Inc.",2553,Aug 25 delivery revenue in SPS,,1820.00
AUGREVENUE-33571,1101,A11001 - Accounts Receivable (New),950,,#VALUE!,08/25/2025,33571,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,109.04,
AUGREVENUE-33571,1101.5,,975,A40006 - Delivery Income (New),975,08/25/2025,33571,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,,109.04
AUGREVENUE-33574/3,1102,A11001 - Accounts Receivable (New),950,,#VALUE!,08/25/2025,33574/3,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,1.83,
AUGREVENUE-33574/3,1102.5,,975,A40006 - Delivery Income (New),975,08/25/2025,33574/3,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,,1.83
AUGREVENUE-33948/5,1103,A11001 - Accounts Receivable (New),950,,#VALUE!,08/25/2025,33948/5,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,5434.29,
AUGREVENUE-33948/5,1103.5,,975,A40006 - Delivery Income (New),975,08/25/2025,33948/5,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,,5434.29
AUGREVENUE-33958/4,1104,A11001 - Accounts Receivable (New),950,,#VALUE!,08/25/2025,33958/4,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,13225.78,
AUGREVENUE-33958/4,1104.5,,975,A40006 - Delivery Income (New),975,08/25/2025,33958/4,LA QUINTA ORLANDO,2678,Aug 25 delivery revenue in SPS,,13225.78
AUGREVENUE-36943,1105,A11001 - Accounts Receivable (New),950,,#VALUE!,08/25/2025,36943,AUTOGRAPH MAYA-PS,464,Aug 25 delivery revenue in SPS,0.00,
AUGREVENUE-36943,1105.5,,975,A40006 - Delivery Income (New),975,08/25/2025,36943,AUTOGRAPH MAYA-PS,464,Aug 25 delivery revenue in SPS,,0.00
AUGREVENUE-38185,1106,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38185,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,4800.01,
AUGREVENUE-38185,1106.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38185,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,,4800.01
AUGREVENUE-38199,1107,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38199,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,5718.88,
AUGREVENUE-38199,1107.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38199,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,,5718.88
AUGREVENUE-38206/2,1108,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38206/2,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,4539.33,
AUGREVENUE-38206/2,1108.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38206/2,LQ Hawthorne Leavenworth,3412,Aug 25 delivery revenue in SPS,,4539.33
AUGREVENUE-38851,1109,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38851,CAMARATA MASONRY SYSTEMS,487,Aug 25 delivery revenue in SPS,4550.00,
AUGREVENUE-38851,1109.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38851,CAMARATA MASONRY SYSTEMS,487,Aug 25 delivery revenue in SPS,,4550.00
AUGREVENUE-38881,1110,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38881,First Capital Advisors,2485,Aug 25 delivery revenue in SPS,250.00,
AUGREVENUE-38881,1110.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38881,First Capital Advisors,2485,Aug 25 delivery revenue in SPS,,250.00
AUGREVENUE-38893,1111,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,38893,First Capital Advisors,2485,Aug 25 delivery revenue in SPS,887.00,
AUGREVENUE-38893,1111.5,,975,A40006 - Delivery Income (New),975,08/29/2025,38893,First Capital Advisors,2485,Aug 25 delivery revenue in SPS,,887.00
AUGREVENUE-39125,1112,A11001 - Accounts Receivable (New),950,,#VALUE!,08/29/2025,39125,Ascent Hospitality- Autograph Huntsville,3318,Aug 25 delivery revenue in SPS,509579.86,
AUGREVENUE-39125,1112.5,,975,A40006 - Delivery Income (New),975,08/29/2025,39125,Ascent Hospitality- Autograph Huntsville,3318,Aug 25 delivery revenue in SPS,,509579.86
AUGREVENUE-35818,1113,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,35818,BMK Construction LLC,474,Aug 25 delivery revenue in SPS,7735.76,
AUGREVENUE-35818,1113.5,,975,A40006 - Delivery Income (New),975,08/30/2025,35818,BMK Construction LLC,474,Aug 25 delivery revenue in SPS,,7735.76
AUGREVENUE-36512,1114,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,36512,Nancy Paolino,2702,Aug 25 delivery revenue in SPS,2472.11,
AUGREVENUE-36512,1114.5,,975,A40006 - Delivery Income (New),975,08/30/2025,36512,Nancy Paolino,2702,Aug 25 delivery revenue in SPS,,2472.11
AUGREVENUE-37373/2,1115,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,37373/2,AFP 103 Corp,440,Aug 25 delivery revenue in SPS,632.31,
AUGREVENUE-37373/2,1115.5,,975,A40006 - Delivery Income (New),975,08/30/2025,37373/2,AFP 103 Corp,440,Aug 25 delivery revenue in SPS,,632.31
AUGREVENUE-38051,1116,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38051,TOWNEPLACE SUITES - OKC,3273,Aug 25 delivery revenue in SPS,2440.00,
AUGREVENUE-38051,1116.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38051,TOWNEPLACE SUITES - OKC,3273,Aug 25 delivery revenue in SPS,,2440.00
AUGREVENUE-38229,1117,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38229,"ELEMENT FORTSMITH, ARKANSAS",3330,Aug 25 delivery revenue in SPS,749.08,
AUGREVENUE-38229,1117.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38229,"ELEMENT FORTSMITH, ARKANSAS",3330,Aug 25 delivery revenue in SPS,,749.08
AUGREVENUE-38230,1118,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38230,Super 8 motel - TN.,2631,Aug 25 delivery revenue in SPS,1725.00,
AUGREVENUE-38230,1118.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38230,Super 8 motel - TN.,2631,Aug 25 delivery revenue in SPS,,1725.00
AUGREVENUE-38253/3,1119,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38253/3,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,3894.55,
AUGREVENUE-38253/3,1119.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38253/3,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,3894.55
AUGREVENUE-38254,1120,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38254,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,9126.78,
AUGREVENUE-38254,1120.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38254,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,9126.78
AUGREVENUE-38256/2,1121,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38256/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,36013.69,
AUGREVENUE-38256/2,1121.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38256/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,36013.69
AUGREVENUE-38257/2,1122,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38257/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,3623.90,
AUGREVENUE-38257/2,1122.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38257/2,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,3623.90
AUGREVENUE-38258/3,1123,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38258/3,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,15172.00,
AUGREVENUE-38258/3,1123.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38258/3,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,15172.00
AUGREVENUE-38263,1124,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38263,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,156.42,
AUGREVENUE-38263,1124.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38263,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,156.42
AUGREVENUE-38265,1125,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38265,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,2826.34,
AUGREVENUE-38265,1125.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38265,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,2826.34
AUGREVENUE-38266,1126,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38266,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,2840.25,
AUGREVENUE-38266,1126.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38266,HOME2 SOMERSET,3526,Aug 25 delivery revenue in SPS,,2840.25
AUGREVENUE-38546,1127,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38546,Northlake Innkeepers I Ltd.,3375,Aug 25 delivery revenue in SPS,2018.00,
AUGREVENUE-38546,1127.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38546,Northlake Innkeepers I Ltd.,3375,Aug 25 delivery revenue in SPS,,2018.00
AUGREVENUE-38637/3,1128,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38637/3,Hampton Inn Nashville,3338,Aug 25 delivery revenue in SPS,26382.55,
AUGREVENUE-38637/3,1128.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38637/3,Hampton Inn Nashville,3338,Aug 25 delivery revenue in SPS,,26382.55
AUGREVENUE-38651,1129,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38651,Nancy Paolino,2702,Aug 25 delivery revenue in SPS,2064.11,
AUGREVENUE-38651,1129.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38651,Nancy Paolino,2702,Aug 25 delivery revenue in SPS,,2064.11
AUGREVENUE-38791,1130,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38791,Floor Source,2307,Aug 25 delivery revenue in SPS,847.22,
AUGREVENUE-38791,1130.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38791,Floor Source,2307,Aug 25 delivery revenue in SPS,,847.22
AUGREVENUE-38817,1131,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38817,E&S Flooring LLC,524,Aug 25 delivery revenue in SPS,665.50,
AUGREVENUE-38817,1131.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38817,E&S Flooring LLC,524,Aug 25 delivery revenue in SPS,,665.50
AUGREVENUE-38834,1132,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38834,"Supreme Bright Albuquerque I, LLC",2537,Aug 25 delivery revenue in SPS,4313.13,
AUGREVENUE-38834,1132.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38834,"Supreme Bright Albuquerque I, LLC",2537,Aug 25 delivery revenue in SPS,,4313.13
AUGREVENUE-38839,1133,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38839,Intertech Flooring,2191,Aug 25 delivery revenue in SPS,500.00,
AUGREVENUE-38839,1133.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38839,Intertech Flooring,2191,Aug 25 delivery revenue in SPS,,500.00
AUGREVENUE-38846,1134,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38846,Contractors Tiles Plus,498,Aug 25 delivery revenue in SPS,1600.00,
AUGREVENUE-38846,1134.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38846,Contractors Tiles Plus,498,Aug 25 delivery revenue in SPS,,1600.00
AUGREVENUE-38874,1135,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38874,AQUATERRA OUTDOORS,454,Aug 25 delivery revenue in SPS,2200.00,
AUGREVENUE-38874,1135.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38874,AQUATERRA OUTDOORS,454,Aug 25 delivery revenue in SPS,,2200.00
AUGREVENUE-38889,1136,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38889,"Residence Inn Pearland, TX",2466,Aug 25 delivery revenue in SPS,2057.27,
AUGREVENUE-38889,1136.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38889,"Residence Inn Pearland, TX",2466,Aug 25 delivery revenue in SPS,,2057.27
AUGREVENUE-38953,1137,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38953,Floor Source,2307,Aug 25 delivery revenue in SPS,600.00,
AUGREVENUE-38953,1137.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38953,Floor Source,2307,Aug 25 delivery revenue in SPS,,600.00
AUGREVENUE-38954,1138,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38954,SET Floors,933,Aug 25 delivery revenue in SPS,350.00,
AUGREVENUE-38954,1138.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38954,SET Floors,933,Aug 25 delivery revenue in SPS,,350.00
AUGREVENUE-38970,1139,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38970,Landrys,2499,Aug 25 delivery revenue in SPS,350.00,
AUGREVENUE-38970,1139.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38970,Landrys,2499,Aug 25 delivery revenue in SPS,,350.00
AUGREVENUE-38981,1140,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38981,Floor Source,2307,Aug 25 delivery revenue in SPS,370.00,
AUGREVENUE-38981,1140.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38981,Floor Source,2307,Aug 25 delivery revenue in SPS,,370.00
AUGREVENUE-38993,1141,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38993,Fairfield Townplace East Hartford,3335,Aug 25 delivery revenue in SPS,6712.50,
AUGREVENUE-38993,1141.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38993,Fairfield Townplace East Hartford,3335,Aug 25 delivery revenue in SPS,,6712.50
AUGREVENUE-38996,1142,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,38996,La Quinta Athens Alabama,2442,Aug 25 delivery revenue in SPS,350.00,
AUGREVENUE-38996,1142.5,,975,A40006 - Delivery Income (New),975,08/30/2025,38996,La Quinta Athens Alabama,2442,Aug 25 delivery revenue in SPS,,350.00
AUGREVENUE-39002,1143,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,39002,ZENITH ROOFING SERVICES,733,Aug 25 delivery revenue in SPS,1900.00,
AUGREVENUE-39002,1143.5,,975,A40006 - Delivery Income (New),975,08/30/2025,39002,ZENITH ROOFING SERVICES,733,Aug 25 delivery revenue in SPS,,1900.00
AUGREVENUE-39010,1144,A11001 - Accounts Receivable (New),950,,#VALUE!,08/30/2025,39010,Atmosphere Commercial Interiors,1576,Aug 25 delivery revenue in SPS,693.00,
AUGREVENUE-39010,1144.5,,975,A40006 - Delivery Income (New),975,08/30/2025,39010,Atmosphere Commercial Interiors,1576,Aug 25 delivery revenue in SPS,,693.00
AUGREVENUE-33286/2,1145,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33286/2,Tico,3631,Aug 25 delivery revenue in SPS,541.25,
AUGREVENUE-33286/2,1145.5,,975,A40006 - Delivery Income (New),975,08/31/2025,33286/2,Tico,3631,Aug 25 delivery revenue in SPS,,541.25
AUGREVENUE-33561/3,1146,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33561/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,Aug 25 delivery revenue in SPS,730.89,
AUGREVENUE-33561/3,1146.5,,975,A40006 - Delivery Income (New),975,08/31/2025,33561/3,La Quinta Inn & Suites- Seatac Airport- Seattle WA,2328,Aug 25 delivery revenue in SPS,,730.89
AUGREVENUE-33967,1147,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,33967,Graniti Vicentia,1938,Aug 25 delivery revenue in SPS,0.00,
AUGREVENUE-33967,1147.5,,975,A40006 - Delivery Income (New),975,08/31/2025,33967,Graniti Vicentia,1938,Aug 25 delivery revenue in SPS,,0.00
AUGREVENUE-34012/2,1148,A11001 - Accounts Receivable (New),950,,#VALUE!,08/31/2025,34012/2,"La Quinta, Anaheim CA",3361,Aug 25 delivery revenue in SPS,7230.75,
AUGREVENUE-34012/2,1148.5,,975,A40006 - Delivery Income (New),975,08/31/2025,34012/2,"La Quinta, Anaheim CA",3361,Aug 25 delivery revenue in SPS,,7230.75
