External ID,Item ID,Item,Invoice ID/Reference,Length,Vendor ID,Vendor Name,Date,Amount,Subsidiary Id,Subsidiary,Memo,Account,Memo,Location,Bin,Bin ID,SERIAL/LOT NUMBER
NSOPENBALBILL285,40391,cogs,2025-FE-0000021,15,1253,GIBAM SHOPS SPA,02/04/2025,363.47,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1205
NSOPENBALBILL286,40391,cogs,2025-FE-0000023,15,1253,GIBAM SHOPS SPA,02/06/2025,396.18,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1206
NSOPENBALBILL287,40391,cogs,2025-FE-0000031,15,1253,GIBAM SHOPS SPA,02/19/2025,313.76,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1207
NSOPENBALBILL288,40391,cogs,2025-FE-0000032,15,1253,GIBAM SHOPS SPA,02/19/2025,928.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1208
NSOPENBALBILL289,40391,cogs,2025-FE-0000034,15,1253,GIBAM SHOPS SPA,02/19/2025,406.26,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1209
NSOPENBALBILL290,40391,cogs,"33, 37",6,1253,GIBAM SHOPS SPA,02/19/2025,92.06,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1210
NSOPENBALBILL291,40391,cogs,2025-FE-0000040,15,1253,GIBAM SHOPS SPA,03/13/2025,708.45,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1211
NSOPENBALBILL292,40391,cogs,2025-FE-0000041,15,1253,GIBAM SHOPS SPA,03/13/2025,415.06,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1212
NSOPENBALBILL293,40391,cogs,W-0509,6,1253,GIBAM SHOPS SPA,05/09/2025,-139822.21,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20001,Import SPS data by Invoice in NetSuite,2,CW-001,17,1213
NSOPENBALBILL314,40391,cogs,GV TRANSFER,11,122,GV Facades LLC,01/09/2025,-245.41,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20016,Import SPS data by Invoice in NetSuite,2,CW-001,17,1214
NSOPENBALBILL322,40391,cogs,"GV048,ctnr6",11,2517,HARMONY HOSPITALITY CO LTD,05/25/2025,26350.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20024,Import SPS data by Invoice in NetSuite,2,CW-001,17,1215
NSOPENBALBILL323,40391,cogs,GV048,5,2517,HARMONY HOSPITALITY CO LTD,05/27/2025,92223.14,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20025,Import SPS data by Invoice in NetSuite,2,CW-001,17,1216
NSOPENBALBILL324,40391,cogs,SR273-41,8,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,48937.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20026,Import SPS data by Invoice in NetSuite,2,CW-001,17,1217
NSOPENBALBILL325,40391,cogs,SR273-41P2,10,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,8973.35,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20027,Import SPS data by Invoice in NetSuite,2,CW-001,17,1218
NSOPENBALBILL326,40391,cogs,SR382-4,7,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,39159.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20028,Import SPS data by Invoice in NetSuite,2,CW-001,17,1219
NSOPENBALBILL327,40391,cogs,SR382-4P2,9,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,24187.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20029,Import SPS data by Invoice in NetSuite,2,CW-001,17,1220
NSOPENBALBILL328,40391,cogs,SR410-9,7,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,49931.82,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20030,Import SPS data by Invoice in NetSuite,2,CW-001,17,1221
NSOPENBALBILL329,40391,cogs,SR434,5,2517,HARMONY HOSPITALITY CO LTD,05/30/2025,60597.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20031,Import SPS data by Invoice in NetSuite,2,CW-001,17,1222
NSOPENBALBILL330,40391,cogs,W-0617,6,2517,HARMONY HOSPITALITY CO LTD,06/17/2025,-28020.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20032,Import SPS data by Invoice in NetSuite,2,CW-001,17,1223
NSOPENBALBILL331,40391,cogs,SR382-2P3,9,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,40323.79,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20033,Import SPS data by Invoice in NetSuite,2,CW-001,17,1224
NSOPENBALBILL332,40391,cogs,SR393-10P2,10,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,1506.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20034,Import SPS data by Invoice in NetSuite,2,CW-001,17,1225
NSOPENBALBILL333,40391,cogs,W-0623,6,2517,HARMONY HOSPITALITY CO LTD,06/23/2025,-69985.30,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20035,Import SPS data by Invoice in NetSuite,2,CW-001,17,1226
NSOPENBALBILL334,40391,cogs,SR151-10,8,2517,HARMONY HOSPITALITY CO LTD,06/27/2025,4317.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20036,Import SPS data by Invoice in NetSuite,2,CW-001,17,1227
NSOPENBALBILL335,40391,cogs,SR395-5,7,2517,HARMONY HOSPITALITY CO LTD,06/27/2025,6846.55,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20037,Import SPS data by Invoice in NetSuite,2,CW-001,17,1228
NSOPENBALBILL338,40391,cogs,W-0612,6,2157,Hilltop Stones Inc.,06/12/2025,-10557.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20040,Import SPS data by Invoice in NetSuite,2,CW-001,17,1229
NSOPENBALBILL339,40391,cogs,11569,5,2464,HJ sink,06/16/2025,-9900.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20041,Import SPS data by Invoice in NetSuite,2,CW-001,17,1230
NSOPENBALBILL340,40391,cogs,H6105-313399,12,128,Home Depot,03/12/2025,1917.02,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20042,Import SPS data by Invoice in NetSuite,2,CW-001,17,1231
NSOPENBALBILL341,40391,cogs,H6140-255187,12,128,Home Depot,03/26/2025,1329.61,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20043,Import SPS data by Invoice in NetSuite,2,CW-001,17,1232
NSOPENBALBILL342,40391,cogs,25017885541,11,130,Hotel Engine,01/28/2025,118.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20044,Import SPS data by Invoice in NetSuite,2,CW-001,17,1233
NSOPENBALBILL343,40391,cogs,25017885542,11,130,Hotel Engine,01/28/2025,118.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20045,Import SPS data by Invoice in NetSuite,2,CW-001,17,1234
NSOPENBALBILL344,40391,cogs,25017929001,11,130,Hotel Engine,02/10/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20046,Import SPS data by Invoice in NetSuite,2,CW-001,17,1235
NSOPENBALBILL345,40391,cogs,25017929002,11,130,Hotel Engine,02/10/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20047,Import SPS data by Invoice in NetSuite,2,CW-001,17,1236
NSOPENBALBILL346,40391,cogs,25017929003,11,130,Hotel Engine,02/10/2025,366.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20048,Import SPS data by Invoice in NetSuite,2,CW-001,17,1237
NSOPENBALBILL347,40391,cogs,25018106058,11,130,Hotel Engine,02/10/2025,113.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20049,Import SPS data by Invoice in NetSuite,2,CW-001,17,1238
NSOPENBALBILL348,40391,cogs,25018106059,11,130,Hotel Engine,02/10/2025,113.08,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20050,Import SPS data by Invoice in NetSuite,2,CW-001,17,1239
NSOPENBALBILL349,40391,cogs,496386-2501,11,130,Hotel Engine,02/10/2025,1563.25,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20051,Import SPS data by Invoice in NetSuite,2,CW-001,17,1240
NSOPENBALBILL350,40391,cogs,496386-2502,11,130,Hotel Engine,02/24/2025,3418.21,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20052,Import SPS data by Invoice in NetSuite,2,CW-001,17,1241
NSOPENBALBILL351,40391,cogs,25069285668,11,130,Hotel Engine,06/02/2025,151.77,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20053,Import SPS data by Invoice in NetSuite,2,CW-001,17,1242
NSOPENBALBILL352,40391,cogs,25069285680,11,130,Hotel Engine,06/02/2025,225.49,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20054,Import SPS data by Invoice in NetSuite,2,CW-001,17,1243
NSOPENBALBILL353,40391,cogs,W-0521,6,2468,Indus Trade & Technology,05/21/2025,-1248.37,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20055,Import SPS data by Invoice in NetSuite,2,CW-001,17,1244
NSOPENBALBILL418,40391,cogs,22JS010701,10,137,"Jasfer Industry Co., Limited",05/26/2022,1032.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20120,Import SPS data by Invoice in NetSuite,2,CW-001,17,1245
NSOPENBALBILL419,40391,cogs,23JSF10001,10,137,"Jasfer Industry Co., Limited",11/01/2023,3464.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20121,Import SPS data by Invoice in NetSuite,2,CW-001,17,1246
NSOPENBALBILL420,40391,cogs,23JSF08019,10,137,"Jasfer Industry Co., Limited",12/11/2023,400.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20122,Import SPS data by Invoice in NetSuite,2,CW-001,17,1247
NSOPENBALBILL421,40391,cogs,23JSF10033,10,137,"Jasfer Industry Co., Limited",12/29/2023,2648.22,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20123,Import SPS data by Invoice in NetSuite,2,CW-001,17,1248
NSOPENBALBILL422,40391,cogs,24JSF03048,10,137,"Jasfer Industry Co., Limited",01/01/2024,3840.09,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20124,Import SPS data by Invoice in NetSuite,2,CW-001,17,1249
NSOPENBALBILL423,40391,cogs,34188 - PI,10,137,"Jasfer Industry Co., Limited",01/01/2024,224.28,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20125,Import SPS data by Invoice in NetSuite,2,CW-001,17,1250
NSOPENBALBILL424,40391,cogs,35261 - PI,10,137,"Jasfer Industry Co., Limited",01/01/2024,3709.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20126,Import SPS data by Invoice in NetSuite,2,CW-001,17,1251
NSOPENBALBILL425,40391,cogs,35455 - PI,10,137,"Jasfer Industry Co., Limited",01/01/2024,1350.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20127,Import SPS data by Invoice in NetSuite,2,CW-001,17,1252
NSOPENBALBILL426,40391,cogs,35950 - PI,10,137,"Jasfer Industry Co., Limited",01/01/2024,300.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20128,Import SPS data by Invoice in NetSuite,2,CW-001,17,1253
NSOPENBALBILL427,40391,cogs,23JSF08031,10,137,"Jasfer Industry Co., Limited",01/05/2024,2000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20129,Import SPS data by Invoice in NetSuite,2,CW-001,17,1254
NSOPENBALBILL428,40391,cogs,23JSF11029,10,137,"Jasfer Industry Co., Limited",01/08/2024,2359.04,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20130,Import SPS data by Invoice in NetSuite,2,CW-001,17,1255
NSOPENBALBILL429,40391,cogs,36045,5,137,"Jasfer Industry Co., Limited",01/11/2024,8044.97,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20131,Import SPS data by Invoice in NetSuite,2,CW-001,17,1256
NSOPENBALBILL430,40391,cogs,23BDL05029,10,137,"Jasfer Industry Co., Limited",01/11/2024,809.99,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20132,Import SPS data by Invoice in NetSuite,2,CW-001,17,1257
NSOPENBALBILL431,40391,cogs,24JS011901 - PI,15,137,"Jasfer Industry Co., Limited",02/01/2024,416.12,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20133,Import SPS data by Invoice in NetSuite,2,CW-001,17,1258
NSOPENBALBILL432,40391,cogs,23JSF04044,10,137,"Jasfer Industry Co., Limited",02/01/2024,340.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20134,Import SPS data by Invoice in NetSuite,2,CW-001,17,1259
NSOPENBALBILL433,40391,cogs,23BL092801,10,137,"Jasfer Industry Co., Limited",02/03/2024,1048.65,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20135,Import SPS data by Invoice in NetSuite,2,CW-001,17,1260
NSOPENBALBILL434,40391,cogs,PrePayment  -,13,137,"Jasfer Industry Co., Limited",03/07/2024,-8873.01,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20136,Import SPS data by Invoice in NetSuite,2,CW-001,17,1261
NSOPENBALBILL435,40391,cogs,20240307  -PI,13,137,"Jasfer Industry Co., Limited",03/07/2024,7367.40,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20137,Import SPS data by Invoice in NetSuite,2,CW-001,17,1262
NSOPENBALBILL436,40391,cogs,24JSF03035 - PI,15,137,"Jasfer Industry Co., Limited",03/22/2024,1516.94,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20138,Import SPS data by Invoice in NetSuite,2,CW-001,17,1263
NSOPENBALBILL437,40391,cogs,23JS120407,10,137,"Jasfer Industry Co., Limited",04/08/2024,200.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20139,Import SPS data by Invoice in NetSuite,2,CW-001,17,1264
NSOPENBALBILL438,40391,cogs,23JSF11005,10,137,"Jasfer Industry Co., Limited",04/10/2024,38.95,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20140,Import SPS data by Invoice in NetSuite,2,CW-001,17,1265
NSOPENBALBILL439,40391,cogs,24JSF01009,10,137,"Jasfer Industry Co., Limited",04/10/2024,565.50,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20141,Import SPS data by Invoice in NetSuite,2,CW-001,17,1266
NSOPENBALBILL440,40391,cogs,23RT120101,10,137,"Jasfer Industry Co., Limited",04/17/2024,16184.27,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20142,Import SPS data by Invoice in NetSuite,2,CW-001,17,1267
NSOPENBALBILL441,40391,cogs,24JSF03029,10,137,"Jasfer Industry Co., Limited",04/19/2024,6330.48,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20143,Import SPS data by Invoice in NetSuite,2,CW-001,17,1268
NSOPENBALBILL442,40391,cogs,W-0429,6,137,"Jasfer Industry Co., Limited",04/29/2024,-1089.48,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20144,Import SPS data by Invoice in NetSuite,2,CW-001,17,1269
NSOPENBALBILL443,40391,cogs,24JSF04107 (R002),17,137,"Jasfer Industry Co., Limited",05/06/2024,1217.60,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20145,Import SPS data by Invoice in NetSuite,2,CW-001,17,1270
NSOPENBALBILL446,40391,cogs,24JSF04108-C (R002),19,137,"Jasfer Industry Co., Limited",05/06/2024,1218.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20148,Import SPS data by Invoice in NetSuite,2,CW-001,17,1271
NSOPENBALBILL447,40391,cogs,24JSF04106-A (R002),19,137,"Jasfer Industry Co., Limited",05/08/2024,13398.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20149,Import SPS data by Invoice in NetSuite,2,CW-001,17,1272
NSOPENBALBILL448,40391,cogs,23JS100503,10,137,"Jasfer Industry Co., Limited",05/13/2024,222.31,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20150,Import SPS data by Invoice in NetSuite,2,CW-001,17,1273
NSOPENBALBILL449,40391,cogs,23JSF10017,10,137,"Jasfer Industry Co., Limited",05/30/2024,233.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20151,Import SPS data by Invoice in NetSuite,2,CW-001,17,1274
NSOPENBALBILL450,40391,cogs,39227-PI,8,137,"Jasfer Industry Co., Limited",06/07/2024,2252.38,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20152,Import SPS data by Invoice in NetSuite,2,CW-001,17,1275
NSOPENBALBILL451,40391,cogs,24JSF05019,10,137,"Jasfer Industry Co., Limited",06/07/2024,2436.44,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20153,Import SPS data by Invoice in NetSuite,2,CW-001,17,1276
NSOPENBALBILL452,40391,cogs,W-0618 105602.53,16,137,"Jasfer Industry Co., Limited",06/18/2024,-13149.33,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20154,Import SPS data by Invoice in NetSuite,2,CW-001,17,1277
NSOPENBALBILL453,40391,cogs,35902 - PI,10,137,"Jasfer Industry Co., Limited",06/19/2024,973.74,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20155,Import SPS data by Invoice in NetSuite,2,CW-001,17,1278
NSOPENBALBILL454,40391,cogs,24JS010303 23GBCI392,20,137,"Jasfer Industry Co., Limited",06/26/2024,-3160.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20156,Import SPS data by Invoice in NetSuite,2,CW-001,17,1279
NSOPENBALBILL458,40391,cogs,24JSF06012,10,137,"Jasfer Industry Co., Limited",07/02/2024,21802.90,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20160,Import SPS data by Invoice in NetSuite,2,CW-001,17,1280
NSOPENBALBILL459,40391,cogs,WHGV2406 -1,11,137,"Jasfer Industry Co., Limited",07/30/2024,748.17,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20161,Import SPS data by Invoice in NetSuite,2,CW-001,17,1281
NSOPENBALBILL460,40391,cogs,20240801,8,137,"Jasfer Industry Co., Limited",08/01/2024,704.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20162,Import SPS data by Invoice in NetSuite,2,CW-001,17,1282
NSOPENBALBILL461,40391,cogs,24JSF05009,10,137,"Jasfer Industry Co., Limited",08/01/2024,4000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20163,Import SPS data by Invoice in NetSuite,2,CW-001,17,1283
NSOPENBALBILL462,40391,cogs,24JSF05010,10,137,"Jasfer Industry Co., Limited",08/01/2024,1566.67,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20164,Import SPS data by Invoice in NetSuite,2,CW-001,17,1284
NSOPENBALBILL463,40391,cogs,24JSF05040,10,137,"Jasfer Industry Co., Limited",08/01/2024,4683.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20165,Import SPS data by Invoice in NetSuite,2,CW-001,17,1285
NSOPENBALBILL464,40391,cogs,24JSF07027,10,137,"Jasfer Industry Co., Limited",08/01/2024,27370.09,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20166,Import SPS data by Invoice in NetSuite,2,CW-001,17,1286
NSOPENBALBILL465,40391,cogs,23RT122103,10,137,"Jasfer Industry Co., Limited",08/04/2024,76480.72,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20167,Import SPS data by Invoice in NetSuite,2,CW-001,17,1287
NSOPENBALBILL466,40391,cogs,24JSF05005,10,137,"Jasfer Industry Co., Limited",08/08/2024,590.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20168,Import SPS data by Invoice in NetSuite,2,CW-001,17,1288
NSOPENBALBILL467,40391,cogs,24JSF07007,10,137,"Jasfer Industry Co., Limited",08/08/2024,3776.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20169,Import SPS data by Invoice in NetSuite,2,CW-001,17,1289
NSOPENBALBILL468,40391,cogs,24JSF07026,10,137,"Jasfer Industry Co., Limited",08/08/2024,2605.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20170,Import SPS data by Invoice in NetSuite,2,CW-001,17,1290
NSOPENBALBILL469,40391,cogs,AG-GRVG-RZ231015,16,137,"Jasfer Industry Co., Limited",08/08/2024,1975.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20171,Import SPS data by Invoice in NetSuite,2,CW-001,17,1291
NSOPENBALBILL470,40391,cogs,24JSF06042,10,137,"Jasfer Industry Co., Limited",08/23/2024,5349.68,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20172,Import SPS data by Invoice in NetSuite,2,CW-001,17,1292
NSOPENBALBILL471,40391,cogs,24JSF07071,10,137,"Jasfer Industry Co., Limited",09/01/2024,2341.47,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20173,Import SPS data by Invoice in NetSuite,2,CW-001,17,1293
NSOPENBALBILL472,40391,cogs,23RT110301,10,137,"Jasfer Industry Co., Limited",09/03/2024,708.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20174,Import SPS data by Invoice in NetSuite,2,CW-001,17,1294
NSOPENBALBILL473,40391,cogs,24RT041801,10,137,"Jasfer Industry Co., Limited",09/15/2024,2375.12,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20175,Import SPS data by Invoice in NetSuite,2,CW-001,17,1295
NSOPENBALBILL474,40391,cogs,24JSF05041,10,137,"Jasfer Industry Co., Limited",09/19/2024,485.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20176,Import SPS data by Invoice in NetSuite,2,CW-001,17,1296
NSOPENBALBILL475,40391,cogs,24JSF08034,10,137,"Jasfer Industry Co., Limited",09/19/2024,2091.25,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20177,Import SPS data by Invoice in NetSuite,2,CW-001,17,1297
NSOPENBALBILL476,40391,cogs,24JSF09040,10,137,"Jasfer Industry Co., Limited",09/21/2024,80.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20178,Import SPS data by Invoice in NetSuite,2,CW-001,17,1298
NSOPENBALBILL477,40391,cogs,24JSF09049,10,137,"Jasfer Industry Co., Limited",09/25/2024,153.41,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20179,Import SPS data by Invoice in NetSuite,2,CW-001,17,1299
NSOPENBALBILL478,40391,cogs,24JSF08003,10,137,"Jasfer Industry Co., Limited",09/28/2024,6886.20,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20180,Import SPS data by Invoice in NetSuite,2,CW-001,17,1300
NSOPENBALBILL479,40391,cogs,24JSF08026A,11,137,"Jasfer Industry Co., Limited",09/28/2024,10405.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20181,Import SPS data by Invoice in NetSuite,2,CW-001,17,1301
NSOPENBALBILL480,40391,cogs,24JSF08041,10,137,"Jasfer Industry Co., Limited",09/28/2024,10000.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20182,Import SPS data by Invoice in NetSuite,2,CW-001,17,1302
NSOPENBALBILL481,40391,cogs,24BL060401,10,137,"Jasfer Industry Co., Limited",10/01/2024,23880.22,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20183,Import SPS data by Invoice in NetSuite,2,CW-001,17,1303
NSOPENBALBILL482,40391,cogs,24JS082101,10,137,"Jasfer Industry Co., Limited",10/01/2024,14299.59,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20184,Import SPS data by Invoice in NetSuite,2,CW-001,17,1304
NSOPENBALBILL483,40391,cogs,24RT052801,10,137,"Jasfer Industry Co., Limited",10/01/2024,7229.39,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20185,Import SPS data by Invoice in NetSuite,2,CW-001,17,1305
NSOPENBALBILL484,40391,cogs,24RT082701,10,137,"Jasfer Industry Co., Limited",10/01/2024,18951.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20186,Import SPS data by Invoice in NetSuite,2,CW-001,17,1306
NSOPENBALBILL485,40391,cogs,24RT082801,10,137,"Jasfer Industry Co., Limited",10/01/2024,2197.97,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20187,Import SPS data by Invoice in NetSuite,2,CW-001,17,1307
NSOPENBALBILL486,40391,cogs,24JSF02004,10,137,"Jasfer Industry Co., Limited",10/01/2024,12724.34,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20188,Import SPS data by Invoice in NetSuite,2,CW-001,17,1308
NSOPENBALBILL487,40391,cogs,24JSF06001,10,137,"Jasfer Industry Co., Limited",10/01/2024,8069.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20189,Import SPS data by Invoice in NetSuite,2,CW-001,17,1309
NSOPENBALBILL488,40391,cogs,24JSF08032,10,137,"Jasfer Industry Co., Limited",10/01/2024,750.00,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20190,Import SPS data by Invoice in NetSuite,2,CW-001,17,1310
NSOPENBALBILL489,40391,cogs,24JSF05006,10,137,"Jasfer Industry Co., Limited",10/02/2024,305.83,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20191,Import SPS data by Invoice in NetSuite,2,CW-001,17,1311
NSOPENBALBILL490,40391,cogs,7.77E+11,12,137,"Jasfer Industry Co., Limited",10/02/2024,4332.32,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20192,Import SPS data by Invoice in NetSuite,2,CW-001,17,1312
NSOPENBALBILL491,40391,cogs,W-1008,6,137,"Jasfer Industry Co., Limited",10/08/2024,-1069.62,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20193,Import SPS data by Invoice in NetSuite,2,CW-001,17,1313
NSOPENBALBILL492,40391,cogs,24JSF06028,10,137,"Jasfer Industry Co., Limited",10/12/2024,708.66,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20194,Import SPS data by Invoice in NetSuite,2,CW-001,17,1314
NSOPENBALBILL493,40391,cogs,24JSF07049,10,137,"Jasfer Industry Co., Limited",10/12/2024,2763.18,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20195,Import SPS data by Invoice in NetSuite,2,CW-001,17,1315
NSOPENBALBILL494,40391,cogs,24JSF07075,10,137,"Jasfer Industry Co., Limited",10/12/2024,3599.13,3,Graniti Vicentia LLC,Import SPS data by Invoice in NetSuite,A20196,Import SPS data by Invoice in NetSuite,2,CW-001,17,1316
